Well ID,WellName,ENVOperator,County,ENVInterval,CompletionDate,LL,Total Fluid,Total Proppant,Well Spacing,"Fluid, bbl/ft","Proppant, lb/ft",ppg,Oil EUR,Gas EUR,"Isopach, ft",Eff Porosity,Sw,TVD,FVF,toc,rock_type,clay_vol,GOR
42-329395650000,SHACKELFORD 3212H,PIONEER,MIDLAND,WOLFCAMP A,3/2/2015,9730,199411,10787623,923.8823364,20.5,1109,1.3,338,977,245.2,0.08,0.167814895,8884.8,1.842417129,2.237071867,,0.237272459,1275.786264
42-317392690000,JONES-HOLTON 401H,DIAMONDBACK,MARTIN,WOLFCAMP C,7/31/2014,7186,238495,8473827,,33.2,1179,0.9,,,504.9,0.061,0.579900571,10474.1,1.937584026,2.451917644,,0.392776367,1414.203326
42-383392810000,TEXACO-COATES A UNIT 2 1HU,BTA,REAGAN,WOLFCAMP A,5/13/2015,9390,292910,13169612,,31.2,1403,1.1,,,336.1,0.068,0.106010947,7343.7,1.952938509,2.002639147,,0.328637177,1247.130395
42-227385510000,CLARK UNIT B 24-13 5AH,SURGE OPERATING,HOWARD,WOLFCAMP A,11/12/2015,7401,258467,9282806,,34.9,1254,0.9,186,116,391,0.087,0.168841813,7832.4,,2.239316312,,0.248852041,469.7107491
42-329401740000,MCCLINTIC -E- 3H,PIONEER,MIDLAND,WOLFCAMP B,11/11/2015,5492,303416,9547609,659.0139369,55.2,1738,0.8,193,,304.5,0.077,0.33927884,9036.7,1.82175121,1.98596805,,0.309233815,2155.508807
42-461405270000,BRENDA KATHRYN (SA) K 4855LS,SM ENERGY,UPTON,LOWER SPRABERRY,8/26/2017,7383,442544,14187762,,59.9,1922,0.8,402,605,403.6,0.059,0.241719368,9001.8,1.586220348,1.4725151,,0.304946732,897.880294
42-329408660000,PRESTON B 3211H,PIONEER,MIDLAND,WOLFCAMP A,5/5/2017,9882,0,0,787.8568186,,,,328,1484,255.8,0.081,0.093874595,8828,1.586015554,2.097489636,,0.27048495,2480.143387
42-317403520000,SCHARBAUER RANCH 3161H,PIONEER,MARTIN,LOWER SPRABERRY,9/12/2016,9113,428561,12753179,847.0642185,47,1399,0.7,269,181,371.8,0.073,0.194364406,9392.8,1.92780789,1.32194952,,0.276383407,1396.614817
42-329408060000,BOMBARDIER A UNIT 410LS,DIAMONDBACK,MIDLAND,LOWER SPRABERRY,1/20/2017,10390,416500,16740579,869.4715437,40.1,1611,1,845,1569,333.1,0.062,0.198767862,9259.5,1.928281236,1.087529967,,0.261755297,553.8063942
42-329415140000,KEYSTONE 1009H,CONOCOPHILLIPS,MIDLAND,LOWER SPRABERRY,6/4/2018,9836,386187,18893863,547.8153418,39.3,1921,1.2,,,293.3,0.063,0.184176405,9250.8,,1.392259754,,0.250951103,450.0093294
42-329415880000,"SCHROCK, W.M. 2326 5HX",APACHE,MIDLAND,WOLFCAMP C,3/24/2018,5855,295866,9861891,,50.5,1684,0.8,337,3330,626.3,0.061,0.556762991,9603.5,1.376919659,1.997217964,,0.322890792,2461.669239
42-003465330001,SAINT ANDREWS UNIT 1220H,OCCIDENTAL,ANDREWS,WOLFCAMP B,6/17/2016,9029,0,0,,,,,191,182,0,0,0,10157.8,,,,0,627.09565
42-173373480000,FRYSAK B 47-15 (ALLOC-C) 3SU,LAREDO,GLASSCOCK,WOLFCAMP A,6/25/2016,10672,594339,19511500,1075.27636,55.7,1828,0.8,323,,417.7,0.064,0.055299531,7863.4,1.415254756,2.453896239,,0.311676364,841.2330065
42-173373170000,DWIGHT GOODEN 6-7 4211H,PIONEER,GLASSCOCK,WOLFCAMP A,5/19/2016,5890,350291,2257175,1143.03815,59.5,383,0.2,528,576,209.4,0.066,0.056495406,8227.8,1.548939694,1.990646692,,0.279623279,765.3959452
42-173373810000,HANCOCK-TOM 6F 6H,PIONEER,GLASSCOCK,WOLFCAMP A,3/5/2018,9872,444804,19464155,553.1427156,45.1,1972,1,771,925,335.4,0.073,0.144932712,8497.9,1.501411676,2.385441576,,0.290748896,721.8949503
42-173374080000,G. SCHWARTZ 17-8 (ALLOC-H) 8NU,LAREDO,GLASSCOCK,WOLFCAMP A,11/3/2016,9571,542392,17426557,1101.336236,56.7,1821,0.8,402,1267,417.4,0.051,0.076300084,7449.8,1.472532176,1.305695355,,0.255618667,763.667426
42-173375090000,CURRIE 41-44A 501H,PIONEER,GLASSCOCK,LOWER SPRABERRY,4/16/2017,7616,381455,13753792,,50.1,1806,0.9,282,589,431.3,0.053,0.259620355,7858.8,1.499274389,1.638702288,,0.342033871,757.2987192
42-227387500000,GUITAR 8F 1H,OVINTIV,HOWARD,WOLFCAMP A,1/1/2017,9111,320838,13764274,340.1599286,35.2,1511,1,424,896,277.6,0.061,0.105649321,7945.2,1.495407439,1.399834629,,0.265423258,926.904937
42-227387860000,FGR UNIT 27 8AH,SURGE OPERATING,HOWARD,WOLFCAMP A,9/9/2016,4173,223711,11225144,1198.64514,53.6,2690,1.2,280,324,272.2,0.083,0.20766678,7853.9,1.494207473,2.36601135,,0.264204055,755.6060321
42-227388960000,PRICHARD J 10BH,LEGACY,HOWARD,WOLFCAMP A,5/8/2017,7644,0,0,330.9267252,,,,54,320,429.3,0.058,0.103751533,7813.5,,1.4693069,,0.268186509,2974.507372
42-227388130000,RAMBO 38-47 B 9WA,SM ENERGY,HOWARD,WOLFCAMP A,12/8/2016,7590,378524,14688740,656.9462889,49.9,1935,0.9,393,497,377.1,0.055,0.170487176,7166.1,1.543202518,0.862520798,,0.167569768,833.4079342
42-317404280000,SCHARBAUER RANCH 3144H,PIONEER,MARTIN,LOWER SPRABERRY,12/22/2016,7687,359383,15271650,929.9098159,46.8,1987,1,314,187,358,0.077,0.196157244,9399.9,1.545771992,1.757705788,,0.285049807,718.4480271
42-329411570000,MIDKIFF 1836HR,EARTHSTONE,MIDLAND,LOWER SPRABERRY,10/27/2016,4586,253128,9610727,,55.2,2096,0.9,133,365,329.8,0.051,0.167964418,9255.8,1.515140701,1.285726227,,0.287116407,784.9943003
42-317403410000,LENORAH UNIT 2 0607BH,EXXON,MARTIN,WOLFCAMP B,10/4/2016,10204,465792,13417449,1269.123338,45.6,1315,0.7,279,660,215.4,0.072,0.350115418,8953.4,1.514520232,2.204608941,,0.309744501,1716.599695
42-329414060000,ISBELL HORIZONTAL UNIT 116H,CONOCOPHILLIPS,MIDLAND,MIDDLE SPRABERRY,11/13/2018,4266,168524,8390367,2184.498208,39.5,1967,1.2,207,143,255.4,0.066,0.138809082,8247.3,1.534814349,1.359968456,,0.291700186,819.052008
42-329414420000,TRAILAND A UNIT 3903LS,DIAMONDBACK,MIDLAND,LOWER SPRABERRY,1/15/2018,7697,280296,12477463,677.3465085,36.4,1621,1.1,322,,367,0.065,0.182048356,9250.4,1.53644641,1.430220524,,0.309601722,1192.139292
42-329409600000,DICKENSON A SN 20-17 03 603H,DIAMONDBACK,MIDLAND,MIDDLE SPRABERRY,7/29/2017,9572,435752,17185321,888.1515246,45.5,1795,0.9,401,1793,295.5,0.063,0.179242634,7878.6,1.724557217,1.560817429,,0.298152893,1104.625755
42-383385050000,WEATHERBY 1231 6HU,APACHE,REAGAN,WOLFCAMP B,11/12/2014,4950,224940,11972972,1319.006664,45.4,2419,1.3,50,227,316,0.071,0.3211893,8213.3,1.72393941,2.357240975,,0.3309466,960.7440374
42-383387870000,"ROCKER, B. -N- 91H",PIONEER,REAGAN,WOLFCAMP A,1/10/2015,7142,181204,8032635,865.4308482,25.4,1125,1.1,114,1077,316.5,0.065,0.145628233,7145.5,,2.152976756,,0.334890792,2552.94749
42-383397530000,TSRH UNIT 28S 4H,EARTHSTONE,REAGAN,WOLFCAMP B,9/25/2017,7585,424902,18562115,944.3725411,56,2447,1,83,961,334.2,0.069,0.214893826,7629.6,,2.069616306,,0.337470392,3037.022486
42-003473700000,UL MASON EAST UNIT 5LS,DIAMONDBACK,ANDREWS,LOWER SPRABERRY,3/8/2017,10245,453535,16546054,787.3920918,44.3,1615,0.9,860,900,339.3,0.071,0.211100094,9547.8,1.380791379,1.567736748,,0.286325749,560.7720016
42-003470610000,CROSS BAR RANCH 1722LS,CONOCOPHILLIPS,ANDREWS,LOWER SPRABERRY,5/7/2017,6974,281897,12986420,1047.633182,40.4,1862,1.1,297,462,322.6,0.063,0.209572295,9659.2,1.645519557,1.56189086,,0.264834743,988.0406587
42-227388240000,ALLRED UNIT A 08-05 1AH,SURGE OPERATING,HOWARD,WOLFCAMP A,10/14/2016,10022,351267,19019984,693.6476967,35,1898,1.3,430,331,268.8,0.067,0.384825075,8081.8,1.644932781,2.264479355,,0.295053327,578.2834348
42-227387750000,EVANS-ANTELL UNIT B 46-03 1AH,SURGE OPERATING,HOWARD,WOLFCAMP A,9/18/2016,6915,274177,12683453,712.0010521,39.6,1834,1.1,376,446,267.3,0.076,0.29033992,8101.6,,2.39988614,,0.291164108,380.8086512
42-227388950000,PRICHARD I 9BH,LEGACY,HOWARD,WOLFCAMP A,5/2/2017,7641,0,0,325.8647088,,,,98,450,420.1,0.059,0.100161048,7803.1,,1.467580224,,0.264553492,2733.311037
42-227384530000,WARD 18CC 1804D,OVINTIV,HOWARD,WOLFCAMP A,7/10/2015,7800,322228,16187365,507.0169084,41.3,2075,1.2,477,366,354.4,0.063,0.179573444,7648.5,1.354759954,1.661024178,,0.287155383,525.9541205
42-003461630000,UL 6-21 UNIT 6H,COLGATE OPERATING,ANDREWS,WOLFCAMP D,9/22/2014,7558,267782,9477038,,35.4,1254,0.8,119,188,268.9,0.044,0.316757341,11055.6,1.365794736,1.8924391,,0.352828157,1294.316925
42-383392820000,UNIVERSITY 43-5 1H,FDL,REAGAN,WOLFCAMP B,3/8/2015,7149,106530,5209902,,14.9,729,1.2,153,563,346.6,0.068,0.261095327,6915.9,,2.144666867,,0.296917643,2008.974723
42-383390600000,SUGG-D- 1044NM,LAREDO,REAGAN,WOLFCAMP B,12/18/2014,7855,253246,8753566,1334.339186,32.2,1114,0.8,96,520,321.7,0.045,0.262791675,7559.4,,1.368778347,,0.274807894,2870.659227
42-461400650000,BROOK Y-1A 1H,PIONEER,UPTON,WOLFCAMP B,8/9/2015,9782,372352,9862299,726.3140438,38.1,1008,0.6,588,,240.2,0.09,0.273126826,9155.5,2.411916961,2.472153914,,0.312512899,1342.634219
42-383377550000,UNIVERSITY 9 'A' 1101H,SEQUITUR,REAGAN,WOLFCAMP B,7/24/2012,7736,141412,7972665,946.1491177,18.3,1031,1.3,156,122,358.7,0.06,0.330964169,8278.2,1.793529476,1.845620724,,0.328415054,1204.538578
42-383394960000,OLIVER 39-34 4405H,PIONEER,REAGAN,WOLFCAMP B,1/14/2016,10407,470328,16934249,985.383031,45.2,1627,0.9,394,4904,343.5,0.063,0.438610913,8769.1,1.792366121,1.396291582,,0.290509083,1392.159603
42-383380750000,"UNIVERSITY ""1-21"" 2H",PIONEER,REAGAN,WOLFCAMP B,6/19/2013,9842,292535,11564887,1692.589721,29.7,1175,0.9,210,794,173.7,0.068,0.211737305,8025.4,,2.043948327,,0.363231266,498.7460416
42-383384240000,"ROCKER ""B"" 41H",PIONEER,REAGAN,WOLFCAMP B,2/27/2014,7142,170408,7950745,,23.9,1113,1.1,156,,306.7,0.068,0.254939183,7081.8,,2.366199967,,0.344150026,1898.310225
42-329400750000,LHS RANCH 27-22 ALLOCATION 2215 2215AH,EXXON,MIDLAND,WOLFCAMP A,4/21/2016,7697,284279,8561900,1759.584454,36.9,1112,0.7,338,1080,362.1,0.083,0.126563407,9157.2,2.318968725,2.456768782,,0.250447152,1198.235238
42-461403730000,HASEL28 P2 UNIT 2805AH,CONOCOPHILLIPS,UPTON,WOLFCAMP A,3/20/2017,8778,522983,19746887,597.1209675,59.6,2250,0.9,322,694,373,0.053,0.086017316,8798.8,1.558829556,1.17067593,,0.233323068,855.5810077
42-461403760000,CONNELL 48 WEST 2HM,APACHE,UPTON,WOLFCAMP B,2/12/2017,5055,273362,9104883,815.3933649,54.1,1801,0.8,169,432,414.2,0.081,0.274152028,9529.1,1.560025611,1.581687082,,0.266501798,1512.605732
42-461404740000,RATLIFF 28 4213H,PIONEER,UPTON,WOLFCAMP A,5/26/2017,5140,256838,9569483,649.5325197,50,1862,0.9,248,1200,334.2,0.079,0.04380556,9287.1,,1.8309945,,0.25944814,2154.757402
42-383396700000,COPE 107-108 75HE,FDL,REAGAN,WOLFCAMP B,2/15/2018,9479,220579,16935341,1648.638502,23.3,1787,1.8,259,,344.8,0.053,0.2081202,7545,,1.8381169,,0.29673457,4894.33035
42-383388850000,UNIVERSITY CENTRAL 1135AH,RRP OPERATING LLC,REAGAN,WOLFCAMP B,8/15/2014,7665,0,0,1518.836272,,,,126,212,322.8,0.058,0.406840141,7865.9,,1.668245759,,0.340048648,2358.453917
42-383388590000,COATES 738 0316HT,FDL,REAGAN,WOLFCAMP A,4/28/2018,10816,250034,18880675,751.2328088,23.1,1746,1.8,,,367.6,0.067,0.141658728,7302.8,,1.882580629,,0.319523216,2022.986565
42-329415270000,WINDHAM 11A 2HE,OVINTIV,MIDLAND,LOWER SPRABERRY,5/22/2017,5397,332289,13851206,322.4119515,61.6,2566,1,356,93,395,0.063,0.237262235,8884.2,1.768866215,1.600685715,,0.305166962,1171.096184
42-461405450000,BROOK A-5F 6H,PIONEER,UPTON,WOLFCAMP B,10/11/2017,9674,436620,19860601,883.2831821,45.1,2053,1.1,474,1087,257.3,0.071,0.246873716,9095,1.768594897,1.379089629,,0.259397491,1852.679898
42-317407230000,PATRICIA UNIT 1 4813AH,EXXON,MARTIN,WOLFCAMP A,3/24/2018,10298,0,0,419.0174312,,,,652,2442,273.3,0.064,0.170911144,8867.2,2.285078323,2.0374084,,0.302116032,708.3860693
42-227390440000,WRIGHT UNIT A 44-41 4AH,SURGE OPERATING,HOWARD,WOLFCAMP A,6/24/2017,6965,329111,15159497,756.1013161,47.3,2177,1.1,376,867,275.6,0.067,0.228066418,8156.3,,2.279063894,,0.307234918,
42-317407330000,NORTHEAST SCHARBAUER 1313H,PIONEER,MARTIN,LOWER SPRABERRY,2/16/2018,7937,340173,20458885,817.8704944,42.9,2578,1.4,433,416,387.8,0.073,0.203664648,9276.8,1.467979135,1.5896688,,0.27773539,983.1418166
42-227390520000,CLARK UNIT B 24-13 62SH,SURGE OPERATING,HOWARD,LOWER SPRABERRY,3/10/2018,6241,167858,11812823,536.0998526,26.9,1893,1.7,80,246,313.4,0.078,0.240419504,7432.4,1.642173441,1.669365607,,0.233144555,2211.562677
42-317407560000,SIDEWAYZER UNIT 1824 4HA,CROWNQUEST,MARTIN,WOLFCAMP A,2/20/2018,7627,395674,14044951,643.0050881,51.9,1841,0.9,506,222,200.1,0.043,0.143835959,9282.4,,1.757927276,,0.287524503,636.1445914
42-317407550000,PATRICIA UNIT 1 4814AH,EXXON,MARTIN,WOLFCAMP A,4/4/2018,10286,529990,14645164,428.7808809,51.5,1424,0.7,610,2287,276.3,0.064,0.171086973,8802.3,1.423080323,2.056845952,,0.301369277,734.6491864
42-329416910000,NOBLES 3246SH,EXXON,MIDLAND,LOWER SPRABERRY,3/1/2018,10317,570133,14698275,739.2369786,55.3,1425,0.6,254,399,358.3,0.063,0.1390581,9157.4,1.483763274,1.839317083,,0.337970214,666.5442874
42-461405920000,UNIVERSITY 3-35 102HB,"VENCER ENERGY, LLC",UPTON,WOLFCAMP B,11/14/2017,10032,406211,15429273,639.1717801,40.5,1538,0.9,331,1430,240.1,0.07,0.152889319,8459,1.440514456,1.825022192,,0.342874658,752.611411
42-383398880000,EAGLEHEAD 'C' A1 11LH,SEQUITUR,REAGAN,WOLFCAMP B,1/17/2018,7482,422847,15697760,721.6461295,56.5,2098,0.9,320,1424,262.5,0.065,0.313326469,8848.8,1.612538428,1.319982976,,0.274848674,938.7194599
42-383399030000,ROCK HOLLOW D 1851AS,DISCOVERY,REAGAN,WOLFCAMP A,4/30/2018,9531,254099,14887445,,26.7,1562,1.4,163,522,349.6,0.067,0.138549952,6782.5,,2.307012117,,0.318801843,3273.71155
42-173376440000,BRUNSON 5D 5HL,OVINTIV,GLASSCOCK,WOLFCAMP B,11/18/2017,6358,244938,9255611,1685.3374,38.5,1456,0.9,100,189,449,0.045,0.433194609,8372.7,,1.540968914,,0.253576872,368.8630617
42-329418440000,A DAVIDSON 38B 4HK,OVINTIV,MIDLAND,WOLFCAMP A,8/11/2017,9894,0,469958,630.0644107,,,,680,1439,325.9,0.075,0.051377536,9450.3,1.586384124,1.865480982,,0.258351994,897.163376
42-329418760000,ST 4043WA,DIAMONDBACK,MIDLAND,WOLFCAMP A,5/25/2018,10150,377518,16098716,1165.048611,37.2,1586,1,228,742,236.5,0.056,0.09372342,9626.9,1.586664917,1.4378653,,0.24785434,1233.800597
42-317409430000,UL 2631 08SB,DIAMONDBACK,MARTIN,LOWER SPRABERRY,11/27/2018,7263,226924,11033504,1190.802559,31.2,1519,1.2,604,686,348.7,0.059,0.19996432,9485.3,1.883227175,1.81099235,,0.303176115,1335.166652
42-329419340000,RIO SAN MARCOS 36-45 UNIT 1 232,ENDEAVOR,MIDLAND,WOLFCAMP B,9/17/2018,10200,430436,16437137,405.8942512,42.2,1611,0.9,500,1361,188.1,0.07,0.230622916,9603.1,1.882942677,2.317118432,,0.298729949,724.7428237
42-227392780000,PARKS NS 17-28 04 104H,DIAMONDBACK,HOWARD,WOLFCAMP A,5/15/2018,6886,324104,12656665,924.2291643,47.1,1838,0.9,501,913,294.3,0.07,0.125873751,8141,1.500655695,2.02277238,,0.292846229,765.1791156
42-329419770000,RIO SAN MARCOS 36-45 UNIT 1 211R,ENDEAVOR,MIDLAND,WOLFCAMP A,9/14/2018,10216,483963,16119385,310.4366745,47.4,1578,0.8,279,1002,352.1,0.062,0.135211171,9297.7,1.502924762,1.561184746,,0.235908264,965.3727845
42-329419820000,SOA SCHARBAUER SE 0071LS,CHEVRON,MIDLAND,LOWER SPRABERRY,7/25/2018,10233,483076,20978681,889.2095825,47.2,2050,1,1333,2311,311.2,0.053,0.184857147,9171.9,1.651085864,1.523773052,,0.282840331,997.1173834
42-227394190000,ALLRED UNIT B 08-05 5AH,SURGE OPERATING,HOWARD,WOLFCAMP A,4/25/2018,9831,397132,20747423,1343.197847,40.4,2110,1.2,735,292,253.9,0.069,0.362673767,8034.2,,2.3007867,,0.295049954,
42-461407450000,LATZEL 3946 B 2HM,APACHE,UPTON,WOLFCAMP B,6/26/2018,10445,509432,17036727,801.2401276,48.8,1631,0.8,638,,231.3,0.089,0.250278599,9457.5,1.651287577,2.491917039,,0.302606686,1113.373869
42-317412170000,KIMBERLY B 2002LS,DIAMONDBACK,MARTIN,LOWER SPRABERRY,10/29/2019,11084,471033,18025978,665.274114,42.5,1626,0.9,576,926,343.9,0.068,0.254580577,9156.7,1.459133161,1.021401037,,0.245473962,694.3547726
42-317412520000,THELMA B 16SA,DIAMONDBACK,MARTIN,LOWER SPRABERRY,9/17/2018,8546,263426,14295134,623.7234136,30.8,1673,1.3,265,354,412.9,0.047,0.186738764,8786.4,1.458211533,1.522667722,,0.286848579,909.910171
42-173378200000,GOTHA 1HA,CROWNQUEST,GLASSCOCK,WOLFCAMP A,6/16/2018,7172,320449,13112474,,44.7,1828,1,756,1230,331.8,0.051,0.29179608,7704.2,1.591014081,1.114161873,,0.272733991,906.5856694
42-329424050000,MIDKIFF 1 11H,PIONEER,MIDLAND,WOLFCAMP A,3/8/2019,10022,486806,17743784,788.684995,48.6,1770,0.9,416,939,311.3,0.089,0.074152926,8963.1,1.963109873,1.923656143,,0.24031473,1442.265327
42-173378900000,E.L. POWELL BC 1606A,OCCIDENTAL,GLASSCOCK,WOLFCAMP A,10/3/2018,10156,293058,0,889.5253674,28.9,0,0,193,156,353.9,0.061,0.090187377,7965.2,1.969225509,1.683830591,,0.290261208,954.6369252
42-329425600000,SHACKELFORD 3424H,PIONEER,MIDLAND,WOLFCAMP A,2/17/2020,10022,481254,17059027,1900.668592,48,1702,0.8,153,392,254.5,0.081,0.171156977,8748.2,1.655650934,2.321657752,,0.240254399,1004.246893
42-317416430000,MATTINGLEY 14-26 UNIT 2 261,ENDEAVOR,MARTIN,WOLFCAMP A,5/3/2019,12277,568793,19712836,1024.527278,46.3,1606,0.8,448,1075,246.9,0.057,0.172369858,9415.1,1.655948796,1.538145345,,0.271637361,849.1769787
42-317387650000,MABEE 'K' 5H,PIONEER,MARTIN,WOLFCAMP B,7/14/2014,9056,305368,10972061,833.9874834,33.7,1212,0.9,275,1216,108.5,0.057,0.442904821,9861.2,1.539453364,1.937098805,,0.372199521,821.834338
42-173349670000,"BOOKS, ED 11 13H",APACHE,GLASSCOCK,WOLFCAMP B,9/2/2012,3902,148960,2870457,,38.2,736,0.5,32,226,578.6,0.039,0.36693706,8661.3,,1.21176366,,0.305970563,2922.809917
42-329395990000,PRESTON SPRABERRY UNIT 3451H,PIONEER,MIDLAND,LOWER SPRABERRY,6/10/2015,6815,251228,6937773,,36.9,1018,0.7,161,458,384.7,0.046,0.212249965,8489.7,,1.893322656,,0.339373291,2426.105293
42-329388480000,PRESTON SPRABERRY UNIT 1701H,PIONEER,MIDLAND,JO MILL,2/24/2014,4682,123935,5266388,,26.5,1125,1,116,158,282.3,0.07,0.4356284,8197.1,,1.694468009,,0.287428489,2124.234283
42-329400190000,LHS RANCH 27-33 ALLOCATION 3303 3303BH,EXXON,MIDLAND,WOLFCAMP B,11/2/2015,7503,272759,8338726,658.0747019,36.4,1111,0.7,235,2160,265.3,0.071,0.331742468,9570,1.840646582,1.869954833,,0.315376395,1275.389748
42-003472950000,"UNIVERSITY ""7-43"" 44H",PIONEER,ANDREWS,LOWER SPRABERRY,7/16/2016,10149,459741,13773995,806.0677644,45.3,1357,0.7,426,1533,420.5,0.06,0.174876952,9525.2,1.840723531,1.830428622,,0.279961935,924.5573468
42-383390860000,UNIVERSITY EAST 4324EH,RRP OPERATING LLC,REAGAN,WOLFCAMP B,1/16/2015,7446,214616,11857940,1212.983747,28.8,1593,1.3,75,1669,364.3,0.059,0.232259591,6724.3,,1.824644306,,0.330410821,3134.666378
42-227378110000,SMITH SN 48-37 02 102H,DIAMONDBACK,HOWARD,WOLFCAMP A,4/14/2014,6931,261026,8224877,684.0490725,37.7,1187,0.8,286,,267.5,0.063,0.090001651,8365.4,,2.015741373,,0.304518853,570.6145706
42-383388850001,UNIVERSITY CENTRAL 1135AH,RRP OPERATING LLC,REAGAN,WOLFCAMP B,1/19/2017,7665,0,0,,,,,,,0,0,0,7865.9,,,,0,2358.453917
42-383392970001,DIVIDE DRAW 1245NA,DISCOVERY,REAGAN,WOLFCAMP A,10/26/2017,8251,258030,12813817,,31.3,1553,1.2,111,1320,0,0,0,7089.5,,,,,
42-383382970000,UNIVERSITY 48 0713H,FDL,REAGAN,WOLFCAMP A,11/12/2013,7703,292300,13143540,842.4250278,37.9,1706,1.1,92,973,330.5,0.068,0.177439649,6747.7,1.48977218,2.267991306,,0.31499926,750.4336676
42-317393800000,SOUTH CURTIS RANCH 2344SH,OCCIDENTAL,MARTIN,LOWER SPRABERRY,9/18/2014,5605,0,0,1118.690444,,,,270,361,357.8,0.061,0.247626902,9080.3,1.601083982,1.633114442,,0.298495897,920.7514353
42-329400380000,KENDRA-AMANDA PSA 1 1123H,CALLON,MIDLAND,WOLFCAMP B,8/29/2015,8601,444333,9914912,711.8654137,51.7,1153,0.5,287,369,108.4,0.05,0.391765521,9930.7,1.602279138,1.122495362,,0.252208703,748.8062382
42-329396440000,"HUTT, DONALD L. FEE 1602H",PIONEER,MIDLAND,WOLFCAMP D,7/21/2015,4530,163071,4615898,,36,1019,0.7,199,989,248.5,0.077,0.330117715,10257,1.672953172,2.830605836,,0.370029458,1028.87896
42-329404610000,RIO GRANDE 25-20SL UNIT 1 4HB,ENDEAVOR,MIDLAND,WOLFCAMP B,6/5/2016,6877,240324,9921414,707.3170199,34.9,1443,1,132,295,193.6,0.054,0.27733455,9874.9,1.872427333,1.463947667,,0.279451827,1321.161669
42-227397200000,WARD 17BK 3HJ,OVINTIV,HOWARD,DEAN,1/20/2019,7021,341223,14186455,793.3447181,48.6,2021,1,201,227,157.9,0.057,0.467129679,7664.5,1.880491082,1.229314081,,0.272135137,622.3380358
42-329427510000,ORGANIC 1HA,CROWNQUEST,MIDLAND,WOLFCAMP A,8/23/2019,7083,367822,14831540,484.7010056,51.9,2094,1,371,1593,332.9,0.077,0.164323682,8762.9,1.414720617,2.3126589,,0.252761207,696.4943971
42-173379770000,HUTCHISON-TEELE 30 103HL,"VENCER ENERGY, LLC",GLASSCOCK,LOWER SPRABERRY,7/28/2019,10129,266637,10310450,500.982889,26.3,1018,0.9,67,521,302.5,0.061,0.2205631,8034.1,1.596590951,2.2849505,,0.3314732,915.015015
42-317419290000,STRAIN 20 UNIT 1 2003BH,EXXON,MARTIN,WOLFCAMP B,2/16/2019,10354,1269278,34743315,876.0151587,122.6,3356,0.7,294,1545,212.3,0.069,0.349273385,8875.7,1.597148635,2.122037092,,0.300006938,1099.754362
42-227398820000,BLACK PEARL 11-14 UNIT 1 233,ENDEAVOR,HOWARD,WOLFCAMP A,7/1/2019,6949,292236,11057849,550.087881,42.1,1591,0.9,504,1169,329.1,0.064,0.277528223,8211,1.512620296,2.337575162,,0.289561379,784.0528219
42-173380580000,LYNDA 41-29 (ALLOC-D) 4NU,LAREDO,GLASSCOCK,WOLFCAMP A,6/1/2019,12047,657957,21993783,1263.686674,54.6,1826,0.8,438,487,283.3,0.048,0.133735502,7874.9,1.512144671,1.557671335,,0.277906167,545.4073858
42-227399510000,MONTY THE AZTEC 42-43 C 3WB,BIRCH OPERATIONS,HOWARD,WOLFCAMP B,11/16/2019,7880,463814,20361234,627.0099601,58.9,2584,1.1,157,1147,215.6,0.066,0.232632239,8186.2,,1.373924294,,0.277681151,2327.338114
42-317419630000,UL 0312 E15 08SC,DIAMONDBACK,MARTIN,LOWER SPRABERRY,2/17/2020,9829,332193,36329370,305.1976437,33.8,3696,2.6,457,921,352.1,0.067,0.164075113,9537.8,,1.692205864,,0.2964361,606.8938807
42-227399780000,WRIGHT UNIT 33-40 A 8AH,CALLON,HOWARD,WOLFCAMP A,11/28/2019,9682,363299,16473522,651.7066989,37.5,1701,1.1,392,932,329.8,0.072,0.199153258,8219.9,1.393003916,2.431042418,,0.31136135,588.3181936
42-317421060000,CYPERT 57-51 UNIT 2 281,ENDEAVOR,MARTIN,WOLFCAMP A,11/1/2019,9709,418464,15363996,363.746798,43.1,1582,0.9,436,3962,267.6,0.059,0.065963663,8442.6,1.39361963,1.941967632,,0.286540363,1034.700751
42-317421250000,CASSIDY UNIT 2 3025SH,EXXON,MARTIN,LOWER SPRABERRY,9/24/2020,10356,469735,17800318,934.9935836,45.4,1719,0.9,,,388.1,0.067,0.222397785,8055.6,1.816206271,2.251999241,,0.299334949,1235.408582
42-329432210000,HALL-PORTER 621-596 D 241,ENDEAVOR,MIDLAND,WOLFCAMP B,3/8/2020,9907,546350,19800853,,55.1,1999,0.9,833,,219.7,0.079,0.189997415,9538.8,1.812687496,2.014075296,,0.273677977,1031.224045
42-329432320000,JW M 762WA,DISCOVERY,MIDLAND,WOLFCAMP A,11/4/2019,10259,468197,19499652,,45.6,1901,1,655,,326.5,0.065,0.117050225,9396,1.388889712,1.015381229,,0.20051588,575.4643079
42-329433290000,FEE 'CK' 4H,FASKEN OIL AND RANCH,MIDLAND,WOLFCAMP A,7/18/2020,9866,1003940,30122676,,101.8,3053,0.7,,,323.3,0.058,0.093208823,9545,1.389357652,1.488170248,,0.242190119,778.8972649
