API_UID,ClayVolume_PCT
42-383387210000,0.344698751
42-173363750000,0.305892221
42-235352920000,0.286128424
42-461396150000,0.256110574
42-235359640000,0.306420619
42-461389710000,0.2588351
42-317392520000,
42-317402020000,0.312737953
42-461396310000,0.303511946
42-003469550000,0.286647543
42-235353830000,0.312759481
42-461402030000,0.256826956
42-105415530000,0.334206071
42-329402690000,0.234094527
42-329394110000,0.279075239
42-317402980000,0.319217083
42-235356640000,0.358617409
42-173371960000,0.317603062
42-383393450000,0.341285863
42-105420270000,0.300125118
42-461377220000,0.352737391
42-105419200000,0.355329131
42-235359290000,0.332178209
42-383386000000,0.320309377
42-105415190000,0.355604194
42-003474690000,0.264412474
42-227389180000,0.306943191
42-329413470000,0.284379836
42-461404700000,0.2686249
42-173367550000,0.322101887
42-329394800000,0.249705497
42-329405870000,0.268028268
42-383384410000,0.291805586
42-329396610000,0.405341501
42-383395630000,0.317412728
42-329392490000,0.291490954
42-173381770000,0.25438377
42-317406040000,0.310253918
42-317403630000,0.2974178
42-317406360000,0.287589776
42-329413790000,0.313036106
42-383387140000,0.335094086
42-461402390000,0.282155455
42-461404440000,0.256148674
42-461402730000,0.244593199
42-461403670000,0.35055645
42-461404020000,0.255817654
42-235357780000,0.332438641
42-105415210000,0.342621974
42-329385340000,0.221342293
42-135430500000,0.189238232
42-329390620000,0.339651886
42-003470420000,0.235937633
42-173350420000,0.41348596
42-317380770000,0.267529551
42-105423430000,0.327989284
42-135434510000,0.189351625
42-173372430000,0.304944538
42-173374040000,0.249270479
42-173374980000,0.325980368
42-173374990000,0.30543828
42-227387480000,0.28702127
42-227389070000,0.267142425
42-227388660000,0.246331423
42-235360060000,0.305286115
42-317403790000,0.32551021
42-317405330000,0.315884108
42-317405760000,0.31864599
42-329408550000,0.240472044
42-329411580000,0.295786775
42-317404700000,0.284265592
42-227387440000,0.236917769
42-227388470000,0.31136996
42-317400210000,0.333207095
42-329403550000,0.297199744
42-235348960000,0.302021132
42-329399120000,0.254611261
42-235348820000,0.306863356
42-383382320000,0.33153639
42-329397130000,
42-105414260000,0.333918881
42-383386250000,0.345908104
42-383394190000,0.283837453
42-105413970000,0.337654075
42-461402020000,0.256757685
42-105415260000,0.363148582
42-173375260000,0.275803291
42-383396060000,0.371142307
42-317406850000,0.286651965
42-317401160000,0.321736333
42-461384560000,0.320690195
42-235354250000,0.291508445
42-235358190000,0.28770168
42-235351590000,0.29760069
42-105412570000,0.348052316
42-383386310000,0.368450744
42-317401840000,0.285189332
42-105417580000,0.350031078
42-383384690000,0.296151657
42-329394400000,0.277779307
42-227377220000,0.267683881
42-461384540000,0.263685897
42-383393280000,0.292424802
42-461403810000,0.267380681
42-461403950000,0.265941967
42-329390590000,0.340768236
42-329400680000,0.29535443
42-461396690000,0.236650789
42-317393960000,0.38985464
42-235349570000,0.31283944
42-235348970000,0.302114775
42-105414610000,0.345651484
42-317392760000,0.343664369
42-383395860000,0.290157602
42-003451430000,0.238155223
42-329403230000,0.295671634
42-383387610000,0.325907605
42-383388330000,0.351505477
42-383380740000,0.326466018
42-461394040000,0.293043815
42-383385370000,0.315949389
42-461387800000,0.323824824
42-003473260000,0.311802338
42-235351350000,0.311161685
42-383387060000,0.337664513
42-173371070000,0.275801547
42-383393580000,0.304780097
42-329389330000,0.153268445
42-461389690000,0.32269928
42-461393720000,0.152254393
42-329401330000,0.324553142
42-383393880000,0.321794911
42-383396270000,0.288343543
42-461403090000,0.262516668
42-461404450000,0.255937829
42-173361030000,0.311470372
42-033322510000,
42-305305390000,
42-383387200000,0.3859375
42-169340750000,
42-105418070000,0.330132796
42-003472020000,0.29240982
42-003458230000,0.238431578
42-461400040000,0.273069865
42-461400490000,0.303252853
42-235354440000,0.291501019
42-461400520000,0.252290477
42-329403830000,0.300937444
42-235351370000,0.335819803
42-317389800000,0.306240149
42-383395210000,0.326715491
42-329400070000,0.267100022
42-329404750000,0.300880807
42-173363780000,0.316535828
42-329389110000,0.29559343
42-461391820000,0.276516335
42-329389990000,0.291513338
42-235357650000,0.323644544
42-329391930000,0.249468126
42-383394650000,0.275409035
42-227388370000,0.194620639
42-227388700000,0.256179767
42-227389800000,0.328701663
42-227389590000,0.216491068
42-317404990000,0.296092762
42-329412360000,0.3009464
42-329413000000,0.258419139
42-317404290000,0.282228292
42-329404470000,0.291212919
42-329410210000,0.213206309
42-329411330000,0.261331768
42-329411720000,0.305267971
42-317403360000,0.30467695
42-329414630000,0.239137359
42-317406610000,0.317491024
42-329409930000,0.25885611
42-329411440000,0.313876141
42-383396970000,0.26803517
42-383395850000,0.25583045
42-383396560000,0.271318558
42-461404330000,0.174944208
42-173373490000,0.310810499
42-383393410000,0.354478868
42-383380830000,0.333217665
42-235351620000,0.341437915
42-317394660000,0.314481
42-227387180000,0.280631611
42-227387280000,0.298359421
42-227389750000,0.320530911
42-317404530000,0.321275886
42-329403480000,0.30256876
42-461405040000,0.269444568
42-235351390000,0.328124403
42-173373640000,0.307005682
42-173373790000,0.294447743
42-173374300000,0.335486751
42-173374590000,0.293030172
42-173374620000,0.301373153
42-173375000000,0.396897177
42-227387850000,0.241426243
42-317405210000,0.346595488
42-329404550000,0.247568951
42-329405090000,0.304795272
42-329411050000,0.16381603
42-329414000000,0.269432503
42-329414130000,0.260483732
42-317404300000,0.281305266
42-329404840000,0.29805472
42-329405310000,0.304352325
42-329406550000,0.2727902
42-329409040000,0.348846809
42-329410290000,0.297120975
42-329412000000,0.294481414
42-329412340000,0.301161172
42-317403600000,0.234657472
42-317404350000,0.331015183
42-461402680000,0.314869154
42-461402910000,0.271235892
42-461403080000,0.254819417
42-329403080000,0.27761123
42-329406680000,0.238351791
42-383397000000,0.30648603
42-383397140000,0.34969658
42-173362720000,0.314110844
42-135433930000,0.248129738
42-105421370000,0.310548708
42-235358850000,0.279147983
42-003456380000,0.311060767
42-461391040000,0.269932316
42-235358260000,0.304938738
42-033324040000,0.293377951
42-105422300001,
42-003470460000,0.264688995
42-383386450000,0.31266655
42-173374250000,0.265837358
42-383392670000,0.359474646
42-173366880000,0.380744808
42-105419630000,0.391456159
42-173369620000,0.3081739
42-317395930000,0.346253732
42-235355970000,0.321104788
42-235361080000,0.264374515
42-329391780000,0.208863936
42-329393450000,0.338031267
42-383393400000,0.31889354
42-235355120000,0.261323438
42-227388540000,0.255502396
42-317405150000,0.315029692
42-317405240000,0.31734666
42-317406380000,0.350614111
42-329403750000,0.249429739
42-329408260000,0.246494775
42-329408630000,0.24907601
42-173374350000,0.300513031
42-227386970000,0.316910865
42-329404790000,0.267556642
42-383395590000,0.254711875
42-227390130000,0.283249754
42-383398210000,0.315854619
42-105423740000,0.346069404
42-227390450000,0.256852217
42-461405560000,0.308862943
42-317406780000,0.297848234
42-329415680000,0.301257956
42-317407880000,0.250777177
42-227391070000,0.249645698
42-329416900000,0.33913742
42-317408430000,0.282776695
42-329417300000,0.304135107
42-173376120000,0.315452446
42-461406190000,0.311272066
42-235362030000,0.336852107
42-461406220000,0.311272066
42-105424130000,0.315384989
42-329418500000,0.226888563
42-317409410000,0.314834743
42-329418820000,0.2930632
42-317409590000,0.298372808
42-329419030000,0.299927415
42-227392930000,0.239356997
42-329419840000,0.25177607
42-461406900000,0.306140111
42-227393190000,0.30908666
42-383400400000,0.318695856
42-317410610000,0.306376865
42-329420330000,0.212772046
42-329420620000,0.334011343
42-329420700000,0.24783179
42-227393060000,
42-383400640000,0.377133284
42-329421630000,0.317983857
42-317411680000,0.360953683
42-227394140000,0.234338779
42-227394230000,0.271170864
42-227394250000,0.209794893
42-235362400000,0.313774314
42-227395180000,0.28111951
42-003477610000,0.298367619
42-173378340000,0.295379439
42-317413060000,0.303241892
42-383401760000,0.331269197
42-461407770000,0.318288786
42-003477660000,0.276306056
42-227395350000,0.264348025
42-227395380000,0.292568125
42-461408040000,0.260862623
42-329424440000,0.326838195
42-317413580000,0.298514775
42-329424680000,0.272462177
42-227395980000,0.250801884
42-329423760000,0.247507435
42-317414250000,0.276618953
42-317414400000,0.303071469
42-227396230000,0.236264136
42-383402810000,0.292257309
42-329425630000,0.278212837
42-317414330000,0.319097858
42-461408640000,0.328551273
42-329426120000,0.310132831
42-317415130000,0.283452871
42-383403060000,0.31574713
42-317415300000,0.243279509
42-329426420000,0.293352655
42-329426480000,0.247439833
42-329425200000,0.302991063
42-235363120000,0.271224448
42-317416010000,0.273315433
42-227397120000,0.2988752
42-317416470000,0.292005864
42-329426700000,0.27132145
42-461409600000,0.305038232
42-329427970000,0.254672639
42-317417260000,0.307095231
42-461409430000,0.302074384
42-235363300000,0.324730199
42-317416830000,0.305610667
42-329427620000,0.255611928
42-461409480000,0.303547145
42-317417760000,0.311689099
42-173379730000,0.299878038
42-461409760000,0.246379805
42-227397990000,0.293537923
42-317418270000,0.315608665
42-317418200000,0.247060355
42-461410030000,0.330675204
42-329429500000,0.303593527
42-329429480000,0.260464836
42-227399630000,0.255554068
42-461410660000,0.265633276
42-173380830000,0.336891361
42-173380870000,0.337352933
42-317420700000,0.32532662
42-235363790000,0.325400485
42-329431180000,0.254575068
42-173380750000,0.302047038
42-235363870000,0.326318289
42-173381040000,0.296513016
42-461411050000,0.320819449
42-329431280000,0.27936727
42-227400640000,0.308927245
42-227400710000,0.286391285
42-115337930000,0.26250274
42-227400970000,0.297697719
42-317421920000,0.252066892
42-329432470000,0.280484249
42-227401410000,0.250113747
42-383406100000,0.300143252
42-227401700000,0.283366705
42-317422860000,0.275402367
42-329432970000,0.280922861
42-317422530000,0.258662798
42-317422540000,0.2867053
42-227402380000,0.297883454
42-317423980000,0.26156484
42-329435320000,0.309226062
42-317424410000,0.285685374
42-329435340000,0.269923357
42-317424850000,0.269559413
42-317424990000,0.309045753
42-461412960000,0.248782764
42-461412830000,0.260437924
42-329437410000,0.432956399
42-329437830000,0.301835334
42-329437780000,0.300016295
42-461413670000,0.343521852
42-227404620000,0.304451451
42-329439340000,0.29017366
42-329439460000,0.321779078
42-329439730000,0.356239211
42-461414090000,0.243207906
42-329439770000,0.254415414
42-317428010000,0.186012933
42-329439970000,0.298897954
42-329440190000,0.182107083
42-105421800100,0.375213414
42-461400410100,0.256766895
42-317428500000,0.283200357
42-317428750000,0.32315925
42-329440690000,0.293682206
42-227405960000,0.29027232
42-329441390000,0.283788164
42-227406660000,0.3049848
42-383408790000,0.344643228
42-227407330000,0.22069264
42-317431100000,0.337708489
42-227408070000,0.210877474
42-317432900000,0.227794354
42-173384170000,0.289620096
42-461402720000,0.262784743
42-461404280000,0.232768581
42-461404300000,0.258994018
42-461398970000,0.317538738
42-383384580000,0.33289115
42-461403270000,0.199164518
42-383388580000,0.340429979
42-235350020000,0.315783819
42-383398000000,0.31002657
42-329415010000,0.242669816
42-317406990000,0.303122939
42-317407400000,0.287418893
42-383398340000,0.316169533
42-235361890000,0.31226671
42-227390740000,0.303777962
42-329416940000,0.238813761
42-383398940000,0.30304427
42-329417050000,0.254021303
42-329417180000,0.244534786
42-383399260000,0.290322997
42-383399460000,0.375659556
42-329418360000,0.23655801
42-329418920000,0.282256288
42-173377100000,0.280521385
42-329420090000,0.176967443
42-461406980000,0.243523241
42-227393420000,0.289622161
42-235362250000,0.307258042
42-383400510000,0.308660788
42-317410560000,0.323229087
42-317411330000,0.280105478
42-329421500000,0.262251378
42-329421900000,0.258274408
42-329422020000,0.305914748
42-329422620000,0.275617906
42-317412650000,0.318061462
42-003477580000,
42-329422310000,0.195860339
42-383401730000,0.337512529
42-317412860000,0.307419257
42-461407780000,0.317331377
42-105424490000,0.354290874
42-317413630000,0.291218172
42-329423430000,0.267065711
42-329424230000,0.284269317
42-329424390000,0.320206967
42-461408340000,0.32252327
42-383402370000,0.323715674
42-329424500000,0.249674113
42-317414300000,0.28503279
42-173378940000,0.280572826
42-173379070000,0.265265892
42-329425660000,0.30798447
42-235362850000,0.237744081
42-329426130000,0.312823796
42-033324810000,0.291070568
42-317416070000,0.293642549
42-227396570000,0.310021211
42-329427560000,0.299809965
42-227397560000,0.268960654
42-317417480000,0.305376054
42-461409510000,0.304071354
42-329428830000,0.237791768
42-461409790000,0.316119536
42-227398310000,0.295246655
42-317418780000,0.314789553
42-329430050000,0.238228802
42-235363620000,0.344996482
42-227399520000,0.300248613
42-227399810000,0.303335743
42-227400030000,0.267635872
42-235363830000,0.32082997
42-003480070000,0.264273915
42-227399610000,0.256731398
42-317421140000,0.286414861
42-317420980000,0.281142806
42-227400250000,0.284081232
42-227400510000,0.283135787
42-227401000000,0.307298467
42-329431700000,0.285030586
42-329431630000,0.236883595
42-329433200000,0.312259884
42-317422810000,0.30858844
42-329433920000,0.304958829
42-227402120000,0.300064608
42-317424150000,0.321569113
42-317423950000,0.294375107
42-317424420000,0.271169959
42-329436090000,0.250816117
42-173381930000,0.279779259
42-317425070000,0.278541259
42-235364340000,0.312356775
42-317425610000,0.315647325
42-461413290000,0.308812094
42-461413180000,0.306158559
42-227403920000,0.206874708
42-329438710000,0.317965282
42-383408200000,0.318996323
42-317427240000,0.293956469
42-317427350000,0.267417472
42-227405040000,0.226904618
42-317427720000,0.31471182
42-003482110000,0.275062426
42-173382870000,0.298287064
42-317428150000,0.26408082
42-383408500000,0.340558218
42-383408590000,0.297818315
42-317429390000,0.247719462
42-317430050000,0.323469059
42-317430300000,0.302034059
42-317430560000,0.316025413
42-329443050000,0.277845
42-227407240000,0.291575735
42-003482520000,0.276286423
42-317431120000,0.306494712
42-317431840000,0.308601154
42-329444220000,0.307049575
42-329444290000,0.285375848
42-383409130000,0.332259905
42-329445190000,0.303188867
42-461416450000,0.177336925
42-227409390000,0.258164205
42-461402480000,0.249534947
42-105418860000,0.349079274
42-235354100000,0.295315561
42-329402660000,0.236244605
42-235354850000,0.309298078
42-105416610000,0.343085143
42-105418960000,0.33971842
42-105419530000,0.317343142
42-173368230000,0.310494956
42-173361650000,
42-461400880000,0.352333248
42-105422300000,0.301945471
42-227386650000,0.278553672
42-329390240000,0.249640045
42-329397570000,0.277898327
