Well_ID,TotalOrganicCarbon_WTPCT
42-317415800000,2.274905325
42-105424600000,2.305636113
42-461409190000,1.250764486
42-317416570000,2.0488048
42-317416290000,1.552752868
42-317416910000,1.663253974
42-461409560000,2.382333495
42-329427820000,2.354192929
42-383403680000,2.5157177
42-173379800000,2.474596804
42-173379950000,1.8849967
42-329429220000,1.605796289
42-033324930000,2.039451729
42-317418920000,1.752048171
42-173380440000,2.620263704
42-329429470000,0.856467107
42-227399070000,1.786611429
42-235363500000,1.948436192
42-329430370000,2.007055638
42-329430830000,1.603038106
42-329431090000,1.578001905
42-317420600000,2.023836948
42-461410840000,1.671893138
42-227400230000,1.699379255
42-317420360000,1.617977363
42-173381150000,1.894193039
42-227400260000,1.8537119
42-135436700000,1.252517206
42-329431800000,1.395882747
42-329432030000,1.217995392
42-383405780000,2.1893017
42-317422010000,1.448924582
42-329432830000,1.325320671
42-235364160000,1.0871179
42-383406320000,1.6748432
42-317423020000,1.489472812
42-317423250000,1.613266795
42-383406730000,1.5798539
42-383406910000,2.132741
42-003481290000,1.58650008
42-329435480000,2.517545533
42-227402870000,1.197400685
42-383407080000,1.786817424
42-173381950000,1.639530841
42-173382190000,2.2710755
42-329437570000,1.463051972
42-329437560000,1.534529818
42-383407590000,1.855021288
42-383408020000,1.067977069
42-383408130000,2.074131614
42-317426730000,1.84053155
42-329438410000,1.370260471
42-227404250000,2.138281905
42-329439090000,1.9593271
42-003473780000,1.96554663
42-317426140000,2.115255835
42-383407790000,1.6766002
42-329437950000,1.528469192
42-227404050000,1.776149748
42-317427340000,1.311611244
42-329439300000,2.329152359
42-383408340000,1.391842728
42-329439720000,1.600064721
42-317428120000,1.427071876
42-033325300100,2.0611935
42-105006600100,1.0482658
42-317428540000,1.5944693
42-317428530000,0.915902549
42-461414550000,2.131806376
42-461414540000,1.330620821
42-227405540000,0.5942347
42-317429050000,2.543592
42-317428880000,1.72042755
42-317429530000,1.719148092
42-461414770000,1.3294265
42-329441190000,1.268578743
42-383408710000,1.7680417
42-329442100000,2.003031857
42-227406760000,1.945149632
42-329442440000,1.8283374
42-227406920000,1.948423783
42-329442780000,1.614656496
42-461415160000,1.903278252
42-003482510000,1.676884141
42-227407360000,1.605047963
42-227407430000,1.505374819
42-461415320000,1.602903341
42-317431690000,1.875147696
42-461415540000,1.502970776
42-003481800000,1.147837338
42-317431950000,1.24411133
42-173383680000,1.6251955
42-317432360000,1.035396217
42-329444540000,2.5627651
42-173383810000,2.685606167
42-317432540000,2.241177222
42-329445160000,1.982526859
42-461416070000,2.469907532
42-461416110000,1.716791943
42-317432870000,1.481724556
42-227408720000,2.324598085
42-383409350000,1.681334533
42-227408910000,2.231983693
42-329445860000,1.8159412
42-135437850000,0.751727347
42-003483420000,1.78313389
42-317433870000,1.974632252
42-329446740000,2.101389
42-173384470000,1.4343503
42-383409660000,1.892637643
42-383409640000,2.210132304
42-329447390000,2.3837237
42-329447930000,2.6615045
42-329448270000,1.7890655
42-317435270000,2.3325512
42-329449180000,1.40390967
42-317435810000,2.2451754
42-329449690000,2.2956724
42-383410170000,2.209422146
42-461418280000,0.73306316
42-329449980000,1.9910057
42-461418510000,1.3354957
42-461418490000,1.5767906
42-461418680000,0.9559254
42-317437020000,2.187727
42-461418660000,0.43451878
42-461418790000,0.8779744
42-227412440000,2.1135576
42-317388440000,1.470628136
42-329399620000,1.365381247
42-105418550000,1.515945129
42-383384320000,2.172450311
42-105412320000,2.0174147
42-329390200000,1.469637375
42-115335490000,2.130277769
42-105419770000,2.2583685
42-235352990000,1.520270361
42-461402080000,1.337087219
42-173370330000,1.266430167
42-003463610000,2.085006988
42-383383890000,1.393841438
42-135433900000,1.122397606
42-003467200000,1.353212339
42-135434200000,1.216862736
42-135434580000,1.308119952
42-173369610000,2.165966892
42-329396540000,1.41159375
42-235351940000,2.238028189
42-173368500000,1.35812795
42-173370830000,1.3949281
42-329391320000,1.942857109
42-329404720000,1.880478883
42-383387160000,1.716620119
42-227388770000,2.391485667
42-235361430000,1.231427512
42-227386910000,1.602883265
42-227388530000,0.9314566
42-227388730000,2.534931756
42-227388970000,1.468975839
42-235361560000,2.018263552
42-235357130000,2.0170412
42-317390330000,1.3173051
42-317404820000,1.901921979
42-329414270000,1.770007256
42-105415160000,2.008056
42-105423520000,1.618628358
42-105419840000,2.15175845
42-383397790000,1.417409296
42-461395470000,0.9112103
42-461403170000,0.893195347
42-383393530000,2.1690249
42-235358270000,1.977194727
42-461400000000,1.84761155
42-105420970000,1.67498974
42-383381690000,2.1489575
42-173373090000,1.6887552
42-227388780000,1.624197313
42-329402650000,1.382127236
42-461394680000,1.848356393
42-235360730000,1.19894612
42-383381710000,2.053548619
42-235361600000,1.326021467
42-227387370000,2.245216686
42-227388720000,2.381726507
42-227387200000,1.5046091
42-003458730000,1.855224119
42-383380620000,2.076565259
42-461394050000,0.765752639
42-329404680000,2.269013637
42-329395170000,1.774392941
42-329391640000,1.996251318
42-383388080000,2.1792836
42-235354880000,1.976200663
42-105416590000,1.6726858
42-105416570000,1.87033015
42-461401890000,1.892727175
42-461395920000,2.332995216
42-329401610000,1.4844578
42-329399400000,1.578055712
42-383376600000,1.611993187
42-317397110000,1.09173041
42-383377580000,2.480303425
42-383391920000,2.450664936
42-235348470000,1.974226276
42-329408270000,2.172844314
42-235355320000,2.284834437
42-383378180000,1.992810547
42-227389970000,1.643593345
42-227390550000,2.023379343
42-329416630000,1.394655786
42-383379020000,2.138096088
42-317408760000,1.628455945
42-329417160000,2.099416963
42-383399400000,1.781059378
42-383399440000,2.061623221
42-227392180000,1.527942653
42-227393020000,2.217194757
42-383400540000,1.340469156
42-329421340000,1.8638316
42-383400600000,1.223828222
42-227394010000,1.832693007
42-227394150000,1.898565744
42-329422520000,2.364045588
42-329423280000,1.783475967
42-461407630000,1.429522025
42-329424100000,1.81500031
42-383402710000,2.007808311
42-461409040000,2.2767003
42-235362870000,2.271858882
42-329425740000,2.362682105
42-227396480000,1.700748568
42-227397010000,1.625439695
42-227397020000,2.177316887
42-135436130000,0.939248877
42-329428350000,1.852775682
42-033324920000,2.03655651
42-173380200000,1.406048492
42-317419260000,2.059166822
42-227399470000,1.959034894
42-317421290000,2.386358733
42-173381240000,2.040428517
42-317421810000,1.969445409
42-461411170000,1.9744642
42-329432750000,1.368015325
42-317422620000,2.321615692
42-383406270000,1.798323386
42-329433940000,1.850992333
42-461411780000,1.69528622
42-227402200000,1.837022711
42-165387860000,0.986725
42-317424170000,1.737391956
42-329435720000,1.40634219
42-317424230000,1.507287044
42-461412950000,1.917913844
42-461412970000,1.925389923
42-461412820000,2.247731883
42-317425030000,2.185595211
42-329436650000,2.0832705
42-329436890000,2.018684091
42-317425530000,1.36690541
42-329437630000,1.6201516
42-383407560000,1.756345812
42-317426570000,1.987691967
42-383407980000,1.890083412
42-383408170000,2.12583278
42-461413960000,1.004622246
42-329439590000,1.789500765
42-135437460000,0.77995425
42-329440620000,1.677293005
42-317429310000,2.278043
42-329440830000,0.631587131
42-461414970000,1.497898425
42-329441700000,1.7983738
42-227406610000,1.632307538
42-329443080000,1.6959392
42-329443390000,1.847359926
42-329443590000,1.115809477
42-329443890000,1.9030482
42-227408180000,1.4553834
42-317432890000,1.49874248
42-173384050000,1.469644204
42-329446170000,2.0520043
42-033325430000,1.774508444
42-329447570000,2.096593396
42-329447550000,2.076206668
42-173385260000,2.732008
42-227388750000,2.285394044
42-317404640000,1.558396754
42-329408160000,1.658436833
42-329408920000,1.471327667
42-329413050000,2.012275188
42-329413760000,1.381067218
42-383397200000,2.149857048
42-461402780000,1.3548511
42-105417750000,1.881219372
42-461400810000,2.666524867
42-461394030000,1.989530133
42-317403050000,1.961855829
42-383383540000,1.471764533
42-383377980000,2.354385218
42-317406420000,1.221812511
42-329409780000,1.729158548
42-383395560000,2.093111283
42-383393970000,2.448682071
42-105419020000,1.664683183
42-329389060000,1.655276255
42-329390730000,1.70931276
42-317400160000,1.823560355
42-227380520000,2.581993041
42-227386080000,1.831471053
42-329399870000,2.079958421
42-329404760000,1.501474733
42-003463520000,1.202206482
42-329403870000,1.432610423
42-383391950000,2.483686915
42-235346230000,2.291484935
42-461394920000,0.9324728
42-235353160000,2.178008078
42-317386500000,1.711222088
42-235350400000,2.382325344
42-105420240000,2.015936925
42-317402880000,1.656312535
42-033322810000,1.5978788
42-329386740000,2.048968835
42-461377230000,1.879514738
42-383386500000,2.237634513
42-383395080000,1.799871606
42-383375030000,2.024040557
42-329401130000,2.066888014
42-461401650000,1.424702995
42-329394280000,1.421410457
42-317388420000,2.138368859
42-227384740000,1.81051684
42-461397020000,1.988276387
42-383383780000,1.988369544
42-105412990000,1.577131325
42-383385560000,1.1941375
42-105414690000,2.206413035
42-329395630000,2.037740065
42-329396740000,2.204956617
42-105414360000,1.950649953
42-173372210000,1.91248315
42-383379100000,1.956222965
42-003474070000,1.4544199
42-329394180000,1.066504767
42-383386760000,1.9567194
42-105418380000,1.373851744
42-105419080000,1.937703333
42-105414570000,1.4551939
42-461395880000,1.746078309
42-383378990000,1.899379863
42-383371400000,2.49883675
42-383385930000,2.061896579
42-235359430000,2.274153356
42-235350730000,1.621840194
42-003473440000,2.007639082
42-003470030000,1.5512172
42-227387120000,0.826170906
42-317403590000,1.722597218
42-317404170000,1.7487817
42-317405430000,2.033856287
42-329403240000,1.9138521
42-329409210000,1.439390883
42-383383740000,1.5108123
42-383396190000,1.97092403
42-461402300000,1.367400085
42-461404940000,1.058109354
42-461402420000,1.40467815
42-235355990000,1.506403595
42-235354020000,1.335155129
42-383385970000,2.0881727
42-235355840000,1.936894188
42-227385770000,1.4999495
42-227382300000,2.391395235
42-383393760000,1.522345295
42-105415800000,1.920242647
42-105416380000,1.710049156
42-317397350000,1.611434771
42-461399990000,1.596127675
42-329386000000,2.069100291
42-317389390000,1.406255405
42-461392720000,1.525675267
42-235349890000,1.9141661
42-317403670000,1.912170356
42-383384450000,2.179320221
42-135431440000,1.2657359
42-227387400000,2.256534276
42-227387380000,2.35326364
42-227387620000,1.1862135
42-227388170000,1.514715376
42-317402810000,2.137389688
42-329402990000,1.9630406
42-329403380000,1.496065967
42-329406320000,1.794010165
42-329409800000,1.73120752
42-329410960000,1.37173528
42-329411850000,1.944592927
42-329413940000,1.817227136
42-329406690000,1.2617553
42-329408610000,2.092437319
42-329411240000,0.859905322
42-329411970000,2.036112809
42-329412880000,1.426625023
42-329413550000,1.538738891
42-317404750000,2.218360663
42-317405640000,2.290294967
42-383396160000,1.401208913
42-383397330000,2.49266495
42-383380660000,1.5233383
42-383397590000,1.775859319
42-383379960000,1.9317634
42-383388050000,2.3522768
42-383397240000,2.037981511
42-105421880000,1.648675371
42-383394460000,1.85345408
42-461399570000,1.6846671
42-461403700000,1.48551413
42-461404960000,2.494300413
42-317389630000,2.025066847
42-235357520000,1.646394344
42-003473460000,1.997436032
42-105418270000,2.283610947
42-105419740000,2.293081055
42-003462490000,1.626685271
42-173372940000,1.887991171
42-329440420000,1.618409465
42-461414510000,1.997727892
42-329406120000,1.8668904
42-329408840000,1.2011147
42-329409310000,1.797727771
42-329410350000,1.795329061
42-329411140000,1.472180253
42-329411270000,0.853852018
42-329412740000,2.300714913
42-329413870000,1.793676458
42-329413900000,3.183109205
42-383379930000,1.6759313
42-383388640000,2.2944846
42-461403770000,2.487659582
42-461403970000,1.496081339
42-461403990000,0.944193533
42-235354150000,1.621433519
42-329404160000,2.1684873
42-329404170000,2.1684873
42-105414050000,2.152599439
42-329403260000,1.424688295
42-329401170000,2.051498571
42-317401330000,1.626784175
42-235351780000,1.7623798
42-329392430000,1.770939564
42-329406870000,2.068750168
42-329415020000,1.651704157
42-317406970000,1.566783975
42-329415500000,2.093784488
42-329415580000,2.118052405
42-461405550000,2.442320838
42-317406750000,1.416568741
42-329415650000,1.580664673
42-173375530000,2.372358268
42-317407840000,1.683642589
42-227390840000,2.551251431
42-383398600000,1.407417778
42-329416860000,1.493522868
42-329417040000,1.7669104
42-383398860000,2.109440271
42-135435240000,1.34411514
42-329417700000,1.278575627
42-329417690000,1.778378535
42-227391690000,1.863716448
42-235362090000,1.894100429
42-461406390000,1.34434
42-033324300000,1.5281572
42-329418410000,2.316760957
42-317409360000,2.070182953
42-317409460000,1.512659621
42-317409580000,1.93041558
42-317409770000,1.607525068
42-329419330000,1.53603035
42-227392690000,1.565862933
42-383399960000,1.956784011
42-227392880000,1.038548771
42-329420180000,1.815147883
42-383400410000,1.431643536
42-227393500000,1.580073617
42-451328700000,1.8563651
42-033324410000,2.054417276
42-227393680000,1.681774133
42-329420800000,1.452526513
42-329421190000,1.769253581
42-329420150000,0.996073243
42-317411730000,1.666799024
42-383400870000,1.7915702
42-329421990000,1.897189988
42-317412100000,2.023400753
42-383400840000,2.280987779
42-329421710000,1.99716499
42-329423270000,2.234764456
42-003477650000,1.930545841
42-227395070000,1.449731329
42-317412950000,1.4816612
42-317413530000,1.382085443
42-033324590000,2.172152933
42-317413740000,1.419913488
42-329424180000,1.467592187
42-317414550000,2.548753161
42-461409020000,2.251802525
42-383402070000,2.095845
42-383402050000,2.0816362
42-383403170000,1.553814548
42-227396760000,1.235642623
42-329425260000,0.971285214
42-317415690000,1.811648233
42-383402850000,2.301756793
42-003478580000,1.6442311
42-227397250000,1.5970172
42-329428000000,1.836705938
42-235363270000,2.205337882
42-235363280000,2.204900155
42-329427530000,1.381235262
42-329427280000,1.451208143
42-227397640000,1.764513794
42-227397870000,2.58676726
42-317417980000,1.573490982
42-227398210000,1.029164146
42-173380080000,1.9099497
42-461410170000,2.335944152
42-329429170000,1.564504682
42-227398350000,1.784377657
42-227398730000,2.002911494
42-329429910000,1.793755227
42-227399170000,1.625071682
42-227399390000,1.903041312
42-317419680000,1.391595262
42-461410920000,1.680650974
42-461410810000,1.639167375
42-173380730000,2.400068536
42-383405340000,1.791460945
42-329430320000,1.5058106
42-329430720000,2.461261429
42-317419990000,1.655491783
42-317420830000,1.862060876
42-173381090000,2.335076711
42-033325080000,2.100319568
42-227400180000,1.882482139
42-173381160000,2.340855152
42-461411430000,1.157370714
42-329432390000,1.29231426
42-461411420000,1.106385884
42-033325170000,1.951590074
42-383406160000,2.181725573
42-461411820000,1.524667125
42-317423050000,1.775426314
42-317422910000,2.050168704
42-329433240000,2.351592392
42-003481030000,1.593815418
42-317423600000,2.116657067
42-033325230000,2.105642294
42-329435370000,1.95378743
42-003481350000,1.540047264
42-227402320000,0.697089452
42-329435640000,2.3989484
