UID,Calc_Dist
42-383387530000,657.2420752
42-383387910000,882.7598046
42-383389280000,606.9473104
42-383390340000,778.8434872
42-383390850000,1532.264052
42-383391050000,818.9456804
42-383391130000,1134.822806
42-383391820000,721.5113287
42-383393500000,670.8924286
42-383393820000,451.6061872
42-383394190000,666.7758448
42-383394220000,1144.543612
42-383394370000,976.0373113
42-383394550000,1322.029049
42-383395040000,701.7520732
42-383395110000,581.2373835
42-383395250000,1271.295582
42-383395510000,1564.719579
42-383395860000,607.2149924
42-383395870000,1088.307973
42-383396740000,641.5747443
42-383397130000,1169.347215
42-383397320000,1537.136053
42-383397360000,1316.536845
42-383397700000,1063.597979
42-383398230000,1213.597357
42-383398290000,445.9639323
42-383398520000,1656.909886
42-383398940000,1571.311086
42-383399000000,1597.458922
42-383399100000,1026.90524
42-383399180000,1162.473402
42-383399500000,828.3756221
42-383399780000,349.4231197
42-383399790000,346.633239
42-383400380000,660.8634984
42-383400410000,1209.33008
42-383400540000,1333.743764
42-383400930000,672.0360676
42-383401380000,607.9571722
42-383401560000,651.9410213
42-383401660000,1304.346467
42-383401910000,334.154461
42-383401950000,1031.551317
42-383402160000,1006.722305
42-383402180000,642.3287862
42-383402680000,1138.506562
42-383402950000,963.1520251
42-383403100000,887.3782325
42-383403230000,424.2528063
42-383403260000,472.1879209
42-383403720000,337.8840065
42-383403780000,570.8017848
42-383403840000,821.0691457
42-383403960000,696.4212597
42-383404320000,673.1361918
42-383404580000,1155.718217
42-383404760000,975.8072152
42-383405150000,1368.7276
42-383405170000,1032.230299
42-383405910000,1559.476542
42-383406190000,1534.261261
42-383406690100,501.627256
42-383407060000,895.6907334
42-383407280000,489.5176194
42-383408500000,770.7115465
42-169342770000,1131.367423
42-173337160000,1959.647116
42-173339540000,727.0374492
42-173349660000,837.5156635
42-173356040000,1237.264062
42-173356910000,908.248287
42-173360890000,1280.147866
42-173361880000,1168.16123
42-173362730000,898.2401974
42-173362960000,1312.118227
42-173363290000,904.728135
42-173363520000,1541.592978
42-173363830000,323.8564654
42-173365420000,450.7134603
42-173365470000,1676.949858
42-329360660000,1832.676311
42-173366900000,939.894086
42-173366910000,796.0100025
42-173367020000,576.4689247
42-173367440000,387.5657128
42-173368580000,388.9962202
42-173371000000,819.2830745
42-173371540000,664.3002735
42-173372200000,620.9752484
42-173372380000,873.9060767
42-173372900000,641.8340903
42-173372950000,627.5575074
42-173373170000,1143.03815
42-173373470000,999.0400251
42-173373810000,553.1427156
42-173374070000,843.5413086
42-173374240000,647.3667827
42-173374360000,667.2418379
42-173374480000,1299.618069
42-173374570000,489.9370203
42-173375900000,978.2761244
42-173375990000,668.7935955
42-173376100000,341.8352083
42-173376360000,498.0419928
42-173376440000,1685.3374
42-173376560000,346.725672
42-173376850000,1172.213426
42-173377020000,1036.449077
42-173377250000,896.5490863
42-173377600000,994.9255612
42-173377920000,851.3312729
42-173378050000,1019.477697
42-173378190000,671.8929636
42-173378230000,624.7271807
42-173378290000,651.3076992
42-173378320000,517.5807824
42-173378370000,1719.94521
42-173378560000,1059.79738
42-173379020000,374.3756488
42-173379300000,1056.782067
42-173379340000,880.757171
42-173380020000,334.506683
42-173380050000,725.6975508
42-173380190000,1297.610745
42-173380360000,717.8614302
42-173380550000,2113.90417
42-173380610000,930.9235411
42-173380670000,483.118446
42-173380850000,665.6761789
42-173380930000,1575.473218
42-173381180000,1331.773894
42-173381330000,926.6001594
42-173381710000,518.5734125
42-173382810000,846.4422355
42-329408220000,887.5560475
42-227372260000,1880.342771
42-227380010000,2457.578408
42-227384750000,663.5778616
42-227385840000,648.1100628
42-227386050000,626.3046209
42-227386410000,565.574405
42-227386690000,1615.380488
42-227386790000,313.3131995
42-227387360000,1753.363422
42-227387400000,328.0783475
42-227387640000,794.5592656
42-227387850000,721.871433
42-227387950000,495.7085681
42-227387970000,440.865934
42-227388080000,867.4598704
42-227388220000,790.508674
42-227389060000,753.3396703
42-227389100000,312.3012077
42-227389610000,770.9322332
42-227390050000,376.7859628
42-227390230000,987.922091
42-227390260000,646.0855164
42-227390310000,455.9299788
42-227390470000,698.3681166
42-227390890000,597.043349
42-227392200000,679.2414154
42-227393190000,658.653748
42-227393620000,648.5677498
42-227393930000,303.1386594
42-227394190000,1343.197847
42-227394280000,1668.293611
42-227394770000,580.6311217
42-227394830000,814.4961027
42-227395350000,1112.733968
42-227395590000,698.3123407
42-227395640000,1007.527454
42-227396220000,674.6365114
42-227396270000,527.2810672
42-227396300000,461.5125697
42-227396360000,661.1525817
42-227396560000,1342.577788
42-227397050000,1405.713076
42-227397130000,496.310048
42-227397300000,668.3924655
42-227397360000,865.5782327
42-227397570000,1313.743978
42-227398290000,656.6122154
42-227398610000,667.4248724
42-227398700000,877.9905539
42-227398810000,385.9342651
42-227399010000,705.4933069
42-227399170000,826.2238131
42-227399190000,708.9195328
42-227399320000,633.3942198
42-227399890000,1590.060186
42-227400040000,891.9604692
42-227400340000,1029.964735
42-227401210000,637.5005662
42-227401360000,824.1993892
42-227401370000,1069.367305
42-227401640000,1215.278234
42-227401820000,1282.812192
42-227402300000,869.5655835
42-227402450000,653.1824786
42-227402790000,616.1441898
42-227402830000,1066.583942
42-227402890000,646.3438467
42-227403130000,638.8552488
42-227403230000,1327.962054
42-227403620000,1122.645229
42-227403780000,309.3209473
42-227404620000,658.1331751
42-227404830000,637.1146913
42-227404910000,1329.537611
42-227404960000,1289.862511
42-227405270000,685.0784931
42-227405970000,798.5283948
42-461414350000,525.3821661
42-461345060100,1171.081393
42-461351230000,514.4439014
42-461359010000,1468.109904
42-235349300000,630.9691913
42-235349840000,977.561741
42-235350120000,1736.873247
42-235351620000,728.64913
42-235352510000,468.8632108
42-235353010000,1323.407696
42-235353490000,859.4551403
42-235353680000,1031.053761
42-235353820000,1350.581554
42-235354210000,897.1500354
42-235354340000,1623.887322
42-235354810000,1700.271859
42-235354930000,1901.230724
42-235356000000,1348.335444
42-235356080000,1002.739711
42-235356110000,1358.437908
42-235356150000,489.630931
42-235356630000,904.2712865
42-235357570000,816.4441801
42-235357650000,1470.348768
42-235358440000,1402.886654
42-235359300000,745.4927828
42-235359310000,1475.530488
42-235359650000,741.1160594
42-235359670000,1196.259042
42-235360490000,766.9565492
42-235360730000,1259.982886
42-235361290100,1270.809819
42-235361580000,665.7045207
42-235361920000,672.0547531
42-235362350000,630.1479043
42-235362900000,898.626144
42-235363290000,703.8599038
42-235363350000,1946.630438
42-235363930000,965.6723964
42-317385820000,1417.406732
42-317386500000,1265.800597
42-317388780000,1028.836557
42-317389680000,2393.857605
42-317390490000,984.8460976
42-317390540000,675.1942579
42-317390940000,653.3478148
42-317392740000,637.697435
42-317393800000,1118.690444
42-317394660000,1383.435424
42-317395170000,777.7579254
42-317395220000,897.9100719
42-317396050000,1311.239973
42-317396980000,898.9592255
42-317397140000,1386.247986
42-317398520000,771.8461107
42-317398610000,599.7869257
42-317398810000,1693.762114
42-317399760000,894.9952048
42-317401290000,658.9518092
42-317401380000,1269.042449
42-317401700000,912.9166354
42-317402190000,1255.967455
42-317402760000,947.8164756
42-317402770000,583.2497685
42-317402900000,909.8770713
42-317403070000,396.2052765
42-317403190000,710.3864942
42-317403240000,899.0630503
42-317403670000,758.1348818
42-317403820000,1046.955536
42-317403840000,1373.6187
42-317404050000,2332.642838
42-317404600000,618.2450283
42-317404960000,826.7485105
42-317405020000,878.3407762
42-317405050000,890.067192
42-317405100000,654.9391778
42-317405120000,794.269099
42-317405320000,328.405157
42-317405340000,1090.59332
42-317405380000,1202.943759
42-317405480000,1364.558672
42-317405850000,620.1211168
42-317405880000,378.1695264
42-317405900000,383.3581901
42-317405990000,1124.983743
42-317406070000,372.9110985
42-317406480000,1048.977198
42-317406510000,468.3117958
42-317406650000,305.1541784
42-317406820000,303.1611927
42-317406970000,1055.92916
42-317407380000,500.0956938
42-317407390000,977.3812881
42-317407450000,739.8418602
42-317407530000,510.2617703
42-317407990000,646.4536876
42-317408130000,674.355977
42-317408230000,322.6109046
42-317408240000,314.2088092
42-317408500000,416.3567556
42-317408860000,431.8985045
42-317408880000,423.6599746
42-317409210000,800.6897162
42-317409260000,2167.319627
42-317409340000,338.2705222
42-317409450000,1527.166337
42-317409510000,884.244615
42-317409600000,704.4353288
42-317409870000,1321.173961
42-317410120000,746.6077768
42-317411120000,2330.891973
42-317411190000,306.598451
42-317411590000,609.7388225
42-317412340000,710.1034321
42-317412410000,657.5160963
42-317412550000,332.73736
42-317412660000,742.1113116
42-317412680000,827.7701008
42-317412800000,858.9253369
42-317413690000,1062.793319
42-317413940000,792.4909612
42-317414440000,491.5099219
42-317414550000,2630.385661
42-317414680000,975.5863233
42-317415150000,754.5726684
42-317415450000,449.8545681
42-317415640000,691.819892
42-317415690000,621.6150987
42-317415710000,630.5227809
42-317415760000,666.9517063
42-317416110000,357.040058
42-317416320000,440.2512756
42-317416410000,881.6880031
42-317416480000,1106.233247
42-317416500000,551.8898971
42-317416820000,902.1665182
42-317416850000,1782.875616
42-317417120000,1442.688703
42-317417240000,475.8433722
42-317417390000,1478.538436
42-317417820000,920.7780307
42-317417970000,874.5729472
42-317418190000,541.9084388
42-317418290000,446.3344168
42-317418390000,1061.961654
42-317418560000,683.3846897
42-317419040000,664.5302812
42-317420070000,672.9563775
42-317420290000,800.2310528
42-317420350000,770.303895
42-317420560000,452.4022842
42-317420980000,1297.041097
42-317421290000,908.2761661
42-317421340000,917.9572393
42-317421350000,896.4331791
42-317421600000,1052.863555
42-317421940000,608.1447531
42-317422100000,442.0525961
42-317422390000,1224.345754
42-317423370000,1325.577336
42-317423940000,766.5761906
42-317424080000,1022.796986
42-317424130000,400.6291196
42-317424460000,885.1012258
42-317425000000,818.3963788
42-317425320000,1416.959352
42-317425450000,784.0747541
42-317425470000,950.6052685
42-317425540000,1377.186219
42-317425690000,763.9507986
42-317427380000,892.0448986
42-317427630000,307.8370483
42-317427680000,1962.307987
42-317430860000,1443.309257
42-329361780000,2060.084602
42-329380350000,1969.452909
42-329386940000,1012.571165
42-329388810000,1676.000428
42-329389000000,913.5466277
42-329390840000,645.0602119
42-329391050000,1015.410415
42-329392950000,1656.737792
42-329394050000,1080.861174
42-329394380000,1761.588604
42-329395740000,695.9403818
42-329396740000,973.6785599
42-329398040000,700.6525954
42-329399070000,589.075925
42-329399590000,744.4067827
42-329400100000,967.0502415
42-329400510000,918.792073
42-329400900000,996.5922694
42-329401020000,940.8143122
42-329401100000,1038.137015
42-329401170000,588.2646939
42-329401900000,1333.336958
42-329401990000,1459.230486
42-329402490000,702.2454727
42-329402570000,361.2704962
42-329402920000,667.055979
42-329403210000,652.2211691
42-329403730000,899.5819259
42-329403750000,356.1919517
42-329403830000,739.6892173
42-329403840000,717.3150811
42-329404130000,735.6113135
42-329404320000,1539.196569
42-329404330000,1517.644085
42-329404520000,749.0607866
42-329404570000,810.6100347
42-329405320000,1329.77667
42-329405500000,843.3393136
42-329406870000,912.7962068
42-329407070000,706.968039
42-329407100000,882.5942211
42-329407120000,910.358926
42-329407480000,800.5354155
42-329407910000,716.3927584
42-329408130000,1023.943843
42-329408280000,780.4834377
42-329408410000,636.8878085
42-329408520000,781.181629
42-329408730000,602.4659562
42-329408910000,433.8016627
42-329409480000,829.3602271
42-329409520000,1343.67125
42-329409560000,931.6238517
42-329409640000,305.3304977
42-329409650000,1270.916174
42-329410030000,586.3987688
42-329410160000,521.7370712
42-329410220000,539.8812795
42-329410310000,328.0644037
42-329410480000,706.6637516
42-329410570000,705.4003347
42-329410820000,799.6867582
42-329410970000,1313.397558
42-329411780000,810.0339445
42-329411860000,1385.192786
42-329412050000,302.0544363
42-329412750000,955.1282813
42-329412760000,840.154217
42-329413250000,880.4429091
42-329413290000,834.5815047
42-329413580000,918.725685
42-329414030000,896.0584944
42-329414130000,854.9061492
42-329414140000,419.6019206
42-329414440000,668.7516418
42-329414750000,897.7820832
42-329415030000,540.9201575
42-329415240000,522.6980178
42-329415300000,1294.178285
42-329415350000,1813.986346
42-329415450000,953.8104117
42-329415750000,304.8507003
42-329416150000,821.0404586
42-329416270000,1316.40823
42-329416470000,652.207043
42-329416870000,973.9279767
42-329417070000,758.6115408
42-329417410000,593.5707789
42-329417550000,643.3232033
42-329417700000,627.0100536
42-329418240000,348.1007886
42-329418640000,491.5710309
42-329418650000,1015.290638
42-329418710000,762.9051281
42-329418790000,637.8969287
42-329418820000,1258.743474
42-329419250000,533.0620358
42-329419280000,1007.819167
42-329419320000,549.3235213
42-329419480000,1603.371569
42-329419650000,1314.966483
42-329419800000,744.3847447
42-329419910000,888.9419945
42-329420040000,742.4650521
42-329420150000,985.1729152
42-329420750000,492.8102255
42-329421150000,325.2766179
42-329421230000,1128.63524
42-329421320000,1305.608599
42-329421430000,906.6033356
42-329421460000,1325.874951
42-329421660000,646.3525892
42-329421970000,1303.158806
42-329422020000,687.6946381
42-329422240000,423.7158989
42-329423370000,1642.519326
42-329423430000,389.6563988
42-329424210000,674.4350192
42-329424500000,1309.256278
42-329424600000,677.2693019
42-329424800000,1340.552876
42-329425240000,419.7356907
42-329425540000,948.5681752
42-329425610000,1684.262015
42-329425780000,1822.604921
42-329426080000,874.7395632
42-329426210000,803.7131303
42-329426350000,657.995665
42-329426400000,441.7805588
42-329426410000,597.2690845
42-329426680000,645.3444417
42-329426790000,833.0409821
42-329426830000,651.666053
42-329427460000,661.2209374
42-329427770000,616.0820758
42-329427990000,823.5139497
42-329428890000,667.0698869
42-329429260000,681.6534213
42-329429280000,1286.897004
42-329429590000,310.5465485
42-329429970000,817.8646627
42-329430090000,400.4322676
42-329430640000,832.1100279
42-329430830000,369.3461345
42-329430930000,360.7332273
