API_UWI,Unformatted_API_UWI_14,Latitude,Longitude,Latitude_BH,Longitude_BH
42-173-37389,4.21734E+13,31.852571,-101.724507,31.88369235,-101.7333588
42-227-38906,4.22274E+13,32.42882538,-101.5531387,32.44924407,-101.5594584
42-227-38789,4.22274E+13,32.330667,-101.61524,32.35389679,-101.624772
42-227-38913,4.22274E+13,32.35443115,-101.3452301,32.37703409,-101.3509634
42-227-38923,4.22274E+13,32.45440866,-101.4704392,32.48296756,-101.4790124
42-317-40502,4.23174E+13,32.133092,-102.024781,32.10582765,-102.015862
42-329-40618,4.23294E+13,31.816685,-101.961112,31.79445604,-101.9559758
42-329-40746,4.23294E+13,31.725086,-101.829814,31.69794783,-101.8207793
42-329-41053,4.23294E+13,31.800418,-102.057003,31.82226193,-102.0660952
42-329-41134,4.23294E+13,31.95979849,-102.2009762,31.92814914,-102.1916732
42-329-41418,4.23294E+13,31.70545578,-102.1801376,31.6830279,-102.1736917
42-329-40825,4.23294E+13,31.859666,-101.909259,31.83761656,-101.9018431
42-329-41444,4.23294E+13,31.96097737,-101.8164787,31.93825668,-101.8082524
42-329-40364,4.23294E+13,31.69894,-101.87596,31.72809349,-101.8853812
42-329-40371,4.23294E+13,31.965215,-102.222619,31.97999504,-102.2284337
42-329-40480,4.23294E+13,31.832546,-101.826237,31.86019511,-101.8336019
42-329-40550,4.23294E+13,31.9691153,-101.828561,31.95419564,-101.8254837
42-329-40810,4.23294E+13,31.874275,-102.111042,31.90008875,-102.1187237
42-329-41059,4.23294E+13,31.686298,-102.165589,31.65654326,-102.1568361
42-329-41363,4.23294E+13,32.080603,-101.93176,32.1079807,-101.9404039
42-329-41441,4.23294E+13,31.973984,-102.18734,31.99573136,-102.1941544
42-461-40168,4.24614E+13,31.515521,-102.0085986,31.48936043,-102.0029733
42-461-40492,4.24614E+13,31.454943,-101.971533,31.43767692,-101.9632956
42-461-40212,4.24614E+13,31.558809,-102.032543,31.57868666,-102.0398516
42-461-40234,4.24614E+13,31.545467,-101.983731,31.56750033,-101.9905473
42-461-40396,4.24614E+13,31.349787,-102.06628,31.37907521,-102.0763667
42-461-40330,4.24614E+13,31.435895,-102.074211,31.40801562,-102.0642581
42-461-40514,4.24614E+13,31.526607,-102.157652,31.5621784,-102.1691996
42-329-40272,4.23294E+13,31.67564,-101.813216,31.69711942,-101.8222505
42-329-40515,4.23294E+13,32.030907,-102.20195,32.01818251,-102.1968885
42-329-40695,4.23294E+13,32.065674,-102.119202,32.03854555,-102.1101935
42-329-41333,4.23294E+13,31.890475,-102.080672,31.8654087,-102.0744514
42-317-40282,4.23174E+13,32.395886,-102.125075,32.3760441,-102.1179527
42-317-40594,4.23174E+13,32.393486,-102.177906,32.3721801,-102.1715675
42-383-39766,4.23834E+13,31.266594,-101.385974,31.23473597,-101.3864905
42-383-39577,4.23834E+13,31.556622,-101.648944,31.57710778,-101.6535836
42-173-37470,4.21734E+13,31.675779,-101.326092,31.63734577,-101.3257832
42-317-40552,4.23174E+13,32.237737,-101.735641,32.21039196,-101.7272443
42-329-41285,4.23294E+13,32.071455,-102.093846,32.04486727,-102.0834942
42-329-41365,4.23294E+13,32.08064,-101.931604,32.10787573,-101.9403616
42-461-40351,4.24614E+13,31.646363,-102.247445,31.67006576,-102.2552482
42-461-38886,4.24614E+13,31.465321,-101.9935,31.48748593,-102.0002253
42-461-40113,4.24614E+13,31.467088,-101.988879,31.48549339,-101.9934598
42-235-34900,4.22353E+13,31.123926,-101.260367,31.14665541,-101.2603717
42-383-38329,4.23834E+13,31.287324,-101.585652,31.25912544,-101.5853353
42-383-39205,4.23834E+13,31.2831305,-101.5959154,31.30273973,-101.5951888
42-383-39460,4.23834E+13,31.555086,-101.654419,31.57492683,-101.6615159
42-317-39459,4.23174E+13,32.243572,-102.174898,32.22173308,-102.1688165
42-317-40376,4.23174E+13,32.21439,-101.965203,32.23583912,-101.9754409
42-317-40532,4.23174E+13,32.3942666,-102.1744766,32.3728788,-102.1685014
42-329-39651,4.23294E+13,31.828839,-101.843571,31.85608572,-101.8513633
42-329-40667,4.23294E+13,31.6675244,-102.0963737,31.69234579,-102.1028493
42-329-40948,4.23294E+13,31.89275742,-102.078392,31.86642415,-102.069718
42-329-41459,4.23294E+13,31.950211,-102.186336,31.93178886,-102.1779712
42-317-40508,4.23174E+13,32.17011,-102.035681,32.14862224,-102.0274299
42-329-40801,4.23294E+13,31.80631553,-102.032562,31.82839869,-102.0388747
42-329-40802,4.23294E+13,31.806351,-102.032406,31.82828693,-102.039672
42-329-41007,4.23294E+13,31.969216,-102.200211,31.9847624,-102.2079306
42-317-40398,4.23174E+13,32.387167,-102.149651,32.40966263,-102.1568925
42-317-40443,4.23174E+13,32.37484,-101.83857,32.34530844,-101.8294463
42-317-40548,4.23174E+13,32.217986,-101.933529,32.18764559,-101.9253669
42-329-40900,4.23294E+13,31.766071,-101.85986,31.737145,-101.8477111
42-329-41119,4.23294E+13,31.98340347,-102.1783758,32.00583272,-102.183996
42-329-41254,4.23294E+13,31.77966,-101.97338,31.75573096,-101.9622069
42-329-41345,4.23294E+13,31.905041,-102.151257,31.93593704,-102.1591129
42-383-39722,4.23834E+13,31.156544,-101.681624,31.13348618,-101.6823497
42-383-39745,4.23834E+13,31.239494,-101.608214,31.2151158,-101.60903
42-317-39692,4.23174E+13,32.377797,-102.095326,32.39939295,-102.102123
42-329-39930,4.23294E+13,31.655839,-102.197253,31.63337971,-102.1914492
42-173-35761,4.21734E+13,31.669075,-101.422432,31.65331508,-101.4174943
42-461-39165,4.24614E+13,31.545891,-102.01255,31.5610522,-102.0174857
42-329-38695,4.23294E+13,31.773513,-101.952806,31.79404696,-101.9581199
42-105-42208,4.21054E+13,31.036921,-101.13334,31.05971375,-101.1338916
42-461-40115,4.24614E+13,31.450757,-101.840042,31.42415249,-101.8288207
42-461-40437,4.24614E+13,31.617443,-102.212814,31.64032531,-102.2214473
42-461-40448,4.24614E+13,31.275474,-101.828692,31.3042222,-101.8256833
42-461-39768,4.24614E+13,31.649164,-101.913587,31.61840916,-101.9027519
42-461-40253,4.24614E+13,31.504063,-102.123462,31.53285941,-102.1338714
42-461-40425,4.24614E+13,31.50832146,-101.8583241,31.53464549,-101.8692687
42-173-37189,4.21734E+13,32.027932,-101.7577,32.00236222,-101.7464809
42-329-40014,4.23294E+13,32.081353,-102.264327,32.06311576,-102.2625038
42-227-38455,4.22274E+13,32.279063,-101.617451,32.25856397,-101.6120691
42-329-40445,4.23294E+13,31.849499,-101.941043,31.82279228,-101.932489
42-383-39467,4.23834E+13,31.453541,-101.696609,31.43289405,-101.6907014
42-317-39893,4.23174E+13,32.180287,-102.054006,32.15325414,-102.044819
42-227-38257,4.22274E+13,32.286551,-101.510999,32.26406136,-101.5039582
42-235-35224,4.22354E+13,31.256565,-101.058807,31.23340328,-101.0600288
42-173-36725,4.21734E+13,31.719938,-101.513797,31.73730445,-101.5188301
42-383-38112,4.23834E+13,31.480214,-101.400906,31.45916503,-101.4006556
42-329-40236,4.23294E+13,31.855255,-101.917718,31.82742678,-101.9129213
42-383-38549,4.23834E+13,31.383897,-101.632132,31.36019977,-101.6224856
42-329-39192,4.23294E+13,31.838002,-101.965375,31.85834608,-101.9720956
42-329-39366,4.23294E+13,31.815355,-101.964439,31.83578813,-101.971505
42-317-40290,4.23174E+13,32.197502,-101.952695,32.17589553,-101.9434333
42-461-39787,4.24614E+13,31.64556122,-101.9099197,31.67523977,-101.9191759
42-173-36845,4.21734E+13,31.727808,-101.492044,31.71431672,-101.4878697
42-173-36556,4.21734E+13,31.80667,-101.417598,31.82449842,-101.4231872
42-383-39595,4.23834E+13,31.289107,-101.470841,31.31630568,-101.4717007
42-383-37704,4.23834E+13,31.114058,-101.421166,31.08622871,-101.4215506
42-227-38605,4.22274E+13,32.378889,-101.476577,32.40069502,-101.4827976
42-173-35709,4.21734E+13,31.666298,-101.439491,31.67972646,-101.4435934
42-383-38086,4.23834E+13,31.22797325,-101.5718986,31.25115128,-101.5721833
42-383-38992,4.23834E+13,31.566613,-101.623688,31.58763233,-101.630438
42-235-35839,4.22354E+13,31.254591,-101.131889,31.2769381,-101.1304162
42-383-37567,4.23834E+13,31.102415,-101.285231,31.08064441,-101.2850763
42-461-40059,4.24614E+13,31.462318,-102.006406,31.43079415,-101.994129
42-329-39633,4.23294E+13,31.719668,-102.08199,31.74115267,-102.0890504
42-461-39125,4.24614E+13,31.459487,-101.930214,31.4819596,-101.938493
42-105-41846,4.21054E+13,30.89242,-101.257602,30.87237897,-101.2575359
42-461-40139,4.24614E+13,31.505,-101.872287,31.48377442,-101.8642892
42-383-38553,4.23834E+13,31.284873,-101.476367,31.31542754,-101.4780172
42-461-40118,4.24614E+13,31.12312194,-101.8591642,31.14395535,-101.859426
42-235-35905,4.22354E+13,31.216953,-101.228874,31.18896143,-101.2282634
42-383-38609,4.23834E+13,31.36027336,-101.6163254,31.34501212,-101.615813
42-461-39815,4.24614E+13,31.28516,-101.843104,31.26069257,-101.8436793
42-461-39770,4.24614E+13,31.538037,-102.115115,31.55148194,-102.1196852
42-383-38405,4.23834E+13,31.227688,-101.554222,31.25101471,-101.5527323
42-105-41869,4.21054E+13,31.03653145,-101.2717667,31.05869518,-101.2730753
42-105-41882,4.21054E+13,31.0362742,-101.2755199,31.0583954,-101.273994
42-461-39583,4.24614E+13,31.604365,-102.156499,31.63129786,-102.1649736
42-383-39414,4.23834E+13,31.480926,-101.38493,31.4503332,-101.3847848
42-235-35635,4.22354E+13,31.157455,-101.071175,31.13299383,-101.0720959
42-461-40232,4.24614E+13,31.609766,-101.783438,31.58729118,-101.7748084
42-383-39117,4.23834E+13,31.448705,-101.723234,31.47682124,-101.7295609
42-383-38195,4.23834E+13,31.084973,-101.35035,31.10896028,-101.3496995
42-329-40211,4.23294E+13,31.90472,-102.20984,31.92191812,-102.2172241
42-383-39795,4.23834E+13,31.50772,-101.732635,31.47818981,-101.72437
42-173-37374,4.21734E+13,31.794284,-101.670544,31.76504905,-101.6618106
42-235-35878,4.22354E+13,31.101708,-101.208965,31.1248886,-101.206432
42-383-39802,4.23834E+13,31.203472,-101.326056,31.1755129,-101.3272673
42-329-41493,4.23294E+13,31.960913,-101.816718,31.93795808,-101.8115112
42-003-47490,4.20035E+13,32.1189578,-102.2297423,32.08838219,-102.2198877
42-329-41519,4.23294E+13,31.72126,-102.06669,31.7448391,-102.0747185
42-227-39005,4.22274E+13,32.31463623,-101.5574265,32.34389636,-101.567334
42-173-37536,4.21734E+13,31.911223,-101.7733,31.93278924,-101.7802931
42-317-40710,4.23174E+13,32.2002275,-101.9926077,32.22975408,-102.0019044
42-329-41554,4.23294E+13,31.882523,-102.227117,31.91145589,-102.2366274
42-003-47516,4.20035E+13,32.142445,-102.218467,32.16242636,-102.2247457
42-329-41567,4.23294E+13,31.653714,-102.076269,31.62543392,-102.0670954
42-329-41566,4.23294E+13,31.654425,-102.07333,31.62596342,-102.0640943
42-317-40703,4.23174E+13,32.25780487,-101.9828415,32.28438124,-101.994362
42-173-37565,4.21734E+13,31.773596,-101.726981,31.74429665,-101.7175673
42-329-41652,4.23294E+13,32.035755,-102.241815,32.05073478,-102.249268
42-227-39114,4.22274E+13,32.3499794,-101.4956894,32.32457247,-101.4876985
42-383-39868,4.23834E+13,31.235206,-101.586675,31.25886458,-101.5863149
42-173-37603,4.21734E+13,31.805753,-101.684627,31.83284154,-101.693387
42-329-41740,4.23294E+13,31.819629,-102.129224,31.84498406,-102.1368455
42-003-47568,4.20035E+13,32.350124,-102.26216,32.37880456,-102.2732991
42-461-40614,4.24614E+13,31.567133,-101.871193,31.54384251,-101.8631806
42-227-39187,4.22274E+13,32.488819,-101.513911,32.46163343,-101.505581
42-003-47604,4.20035E+13,32.415889,-102.237809,32.45202229,-102.2500666
42-317-40940,4.23174E+13,32.207202,-101.779422,32.18476083,-101.7739793
42-461-40643,4.24614E+13,31.56713,-101.869979,31.54432437,-101.8613015
42-329-41925,4.23294E+13,31.708076,-102.15384,31.73157249,-102.1611601
42-173-37707,4.21734E+13,31.667856,-101.349681,31.63772748,-101.3510791
42-383-39978,4.23834E+13,31.46743,-101.502311,31.44001469,-101.4932852
42-329-41936,4.23294E+13,32.053278,-102.074836,32.03305608,-102.0681813
42-329-41956,4.23294E+13,31.672551,-102.249162,31.69946813,-102.2592777
42-173-37718,4.21734E+13,31.853919,-101.73947,31.82399178,-101.7306603
42-317-40921,4.23174E+13,32.100057,-101.844424,32.07609981,-101.8383961
42-235-36215,4.22354E+13,31.090394,-101.179592,31.11804192,-101.1788704
42-173-37702,4.21734E+13,32.055809,-101.76622,32.09338112,-101.7760114
42-317-40996,4.23174E+13,32.218643,-101.935646,32.23664674,-101.9396196
42-461-40693,4.24614E+13,31.63325741,-102.0914427,31.6622494,-102.1009321
42-329-41966,4.23294E+13,32.068831,-102.168447,32.04178366,-102.1598991
42-227-39336,4.22274E+13,32.486017,-101.591145,32.45924926,-101.5828844
42-329-42063,4.23294E+13,31.909736,-102.147332,31.88035871,-102.1384744
42-317-41118,4.23174E+13,32.150874,-101.695779,32.12143956,-101.6866114
42-227-39375,4.22274E+13,32.484436,-101.60968,32.50108065,-101.6151863
42-235-36236,4.22354E+13,31.157443,-101.071225,31.13287291,-101.0746014
42-227-39449,4.22274E+13,32.19856784,-101.414699,32.16962757,-101.406032
42-383-40129,4.23834E+13,31.202829,-101.35372,31.1757906,-101.3552548
42-317-41250,4.23174E+13,32.324658,-101.988309,32.34818294,-101.9957634
42-329-42277,4.23294E+13,31.972937,-102.191668,31.99479012,-102.1981394
42-383-40149,4.23834E+13,31.290569,-101.658452,31.25944707,-101.6593756
42-329-42299,4.23294E+13,31.8566051,-102.1392086,31.87740295,-102.149817
42-383-40155,4.23834E+13,31.290535,-101.674739,31.25953966,-101.6735484
42-317-41351,4.23174E+13,32.34933,-101.979418,32.3135059,-101.9678678
42-227-39561,4.22274E+13,32.432515,-101.49695,32.40697924,-101.4890703
42-329-42396,4.23294E+13,31.974578,-102.025752,32.01032429,-102.0342537
42-317-41409,4.23174E+13,32.492532,-102.140114,32.5196144,-102.1470054
42-461-40806,4.24614E+13,31.415688,-102.052989,31.44393729,-102.0633749
42-383-40255,4.23834E+13,31.377674,-101.731455,31.39925706,-101.7379242
42-227-39519,4.22274E+13,32.28454619,-101.6901077,32.31373275,-101.7003268
42-329-42529,4.23294E+13,31.727032,-102.171106,31.74942019,-102.179286
42-317-41445,4.23174E+13,32.36861129,-102.190705,32.38914335,-102.1960274
42-317-41444,4.23174E+13,32.1371086,-102.0164558,32.10755677,-102.0076441
42-227-39634,4.22274E+13,32.422838,-101.51132,32.40311341,-101.5052032
42-227-39636,4.22274E+13,32.39011468,-101.432294,32.41748063,-101.4396068
42-235-36283,4.22354E+13,31.152674,-101.089155,31.17700718,-101.0895813
42-329-42492,4.23294E+13,31.788732,-101.939073,31.76277166,-101.9318599
42-317-41539,4.23174E+13,32.346721,-101.752904,32.31946502,-101.7428319
42-317-41550,4.23174E+13,32.182019,-102.138494,32.15529162,-102.1274701
42-235-36306,4.22354E+13,31.2025883,-101.2469871,31.17435426,-101.2461181
42-383-40322,4.23834E+13,31.176604,-101.337282,31.13932626,-101.3381734
42-329-42573,4.23294E+13,31.759273,-101.867478,31.73441113,-101.8599416
42-329-42703,4.23294E+13,31.9973,-102.266651,32.0161745,-102.2679451
42-329-42649,4.23294E+13,31.949396,-102.189711,31.93015042,-102.1846514
42-317-41650,4.23174E+13,32.210453,-101.766737,32.18082757,-101.758162
42-329-42718,4.23294E+13,31.722087,-102.027573,31.75337907,-102.038224
42-317-41648,4.23174E+13,32.323115,-101.987204,32.28878513,-101.9782422
42-317-41642,4.23174E+13,32.324149,-101.982906,32.28985952,-101.9723807
42-317-41671,4.23174E+13,32.351495,-101.962239,32.32462047,-101.9526674
42-329-42755,4.23294E+13,31.69784361,-102.021531,31.66870688,-102.0117704
42-329-42768,4.23294E+13,31.888401,-101.834819,31.91795474,-101.8455769
42-329-42790,4.23294E+13,31.778783,-101.79117,31.758508,-101.7855336
42-383-40369,4.23834E+13,31.541758,-101.3529,31.50679328,-101.3537988
42-329-42764,4.23294E+13,31.971137,-101.973474,31.94366594,-101.9645394
42-173-37968,4.21734E+13,31.770312,-101.571174,31.74260063,-101.5624452
42-329-42885,4.23294E+13,31.7088795,-102.0404141,31.67937422,-102.0307764
42-227-39797,4.22274E+13,32.262433,-101.598367,32.27826061,-101.6028881
42-461-41001,4.24614E+13,31.512041,-101.947076,31.48903749,-101.9394083
42-461-41030,4.24614E+13,31.506785,-101.900769,31.52629921,-101.905005
42-461-41034,4.24614E+13,31.510403,-101.777719,31.53959879,-101.7865695
42-329-42993,4.23294E+13,31.974405,-102.034834,32.00696025,-102.048616
42-227-39919,4.22274E+13,32.446782,-101.448737,32.47291826,-101.4582174
42-329-42943,4.23294E+13,31.697884,-102.02147,31.66852771,-102.0127833
42-033-32504,4.20333E+13,32.539095,-101.43911,32.57962638,-101.4536521
42-317-42025,4.23174E+13,32.229461,-101.999458,32.25678327,-102.0089607
42-329-43041,4.23294E+13,31.675132,-102.052313,31.65718284,-102.0460643
42-329-43062,4.23294E+13,31.734003,-102.001688,31.75929065,-102.010999
42-383-40502,4.23834E+13,31.202708,-101.279039,31.17476406,-101.2800685
42-227-39993,4.22274E+13,32.481774,-101.417219,32.45426415,-101.4084087
42-329-43103,4.23294E+13,32.04771,-102.079739,32.00875753,-102.0754421
42-235-36384,4.22354E+13,31.121585,-101.022197,31.08822537,-101.0229854
42-329-43115,4.23294E+13,31.735484,-101.923329,31.76250873,-101.9314167
42-173-38110,4.21734E+13,31.745021,-101.717408,31.72342373,-101.710448
42-461-41069,4.24614E+13,31.565873,-101.862311,31.58893967,-101.8642927
42-329-43155,4.23294E+13,31.694033,-101.979833,31.6629359,-101.971661
42-235-36398,4.22354E+13,31.163801,-101.133795,31.14011989,-101.1346357
42-317-42156,4.23174E+13,32.410378,-102.207566,32.43714377,-102.2165382
42-329-43185,4.23294E+13,31.694396,-102.017921,31.72571781,-102.0261319
42-461-41123,4.24614E+13,31.583177,-101.821145,31.56209262,-101.817685
42-329-43228,4.23294E+13,32.02625,-102.178017,31.99717769,-102.170222
42-461-41144,4.24614E+13,31.457763,-101.957857,31.43573746,-101.9467251
42-317-42242,4.23174E+13,32.30285,-102.004802,32.27645745,-101.9971388
42-227-40151,4.22274E+13,32.518343,-101.594333,32.54499253,-101.6011777
42-227-40150,4.22274E+13,32.24797,-101.587788,32.20722453,-101.5730103
42-383-40618,4.23834E+13,31.162404,-101.302833,31.13227787,-101.3059685
42-329-43345,4.23294E+13,31.669615,-101.924985,31.64564592,-101.9174573
42-329-43303,4.23294E+13,31.897966,-101.928514,31.92671462,-101.9374573
42-317-42330,4.23174E+13,32.31824,-101.824615,32.28820313,-101.8151823
42-461-41214,4.24614E+13,31.31713,-101.81505,31.3391962,-101.8141241
42-383-40657,4.23834E+13,31.341332,-101.420936,31.37723069,-101.4171847
42-329-43464,4.23294E+13,31.789962,-102.00354,31.76265844,-101.9972521
42-461-41223,4.24614E+13,31.321408,-101.938152,31.30716349,-101.9366772
42-317-42358,4.23174E+13,32.363578,-101.889622,32.3349275,-101.8803191
42-329-43412,4.23294E+13,31.794443,-101.958851,31.77336308,-101.9510898
42-227-40252,4.22274E+13,32.488861,-101.578891,32.46375033,-101.569732
42-317-42413,4.23174E+13,32.396597,-101.739041,32.42346571,-101.747823
42-227-40231,4.22274E+13,32.378561,-101.351353,32.40530017,-101.3594888
42-317-42465,4.23174E+13,32.271314,-101.771276,32.24002829,-101.7612462
42-317-42422,4.23174E+13,32.221937,-101.915904,32.24766853,-101.9247905
42-173-38187,4.21734E+13,31.781153,-101.520612,31.7545002,-101.5103963
42-329-43618,4.23294E+13,31.730437,-102.065035,31.75285554,-102.073083
42-329-43612,4.23294E+13,31.730583,-102.065271,31.75300771,-102.0731855
42-317-42495,4.23174E+13,32.272092,-101.769597,32.24062636,-101.7584692
42-227-40298,4.22274E+13,32.339009,-101.652957,32.31181246,-101.6439
42-329-43629,4.23294E+13,31.716926,-102.057495,31.7538163,-102.0687047
42-461-41298,4.24614E+13,31.585153,-101.883847,31.619826,-101.8949731
42-461-41292,4.24614E+13,31.343533,-101.821614,31.31898842,-101.8189097
42-227-40321,4.22274E+13,32.459288,-101.651874,32.43216252,-101.6431085
42-227-40357,4.22274E+13,32.311177,-101.60472,32.33355386,-101.6120522
42-173-38226,4.21734E+13,31.69932,-101.355326,31.7262503,-101.3659283
42-461-41335,4.24614E+13,31.376105,-101.836075,31.3486306,-101.8279105
42-003-48186,4.20035E+13,32.408528,-102.270807,32.38219409,-102.2610158
42-317-42636,4.23174E+13,32.143555,-101.784088,32.1162243,-101.7768656
42-317-42622,4.23174E+13,32.288462,-101.759357,32.25753198,-101.7503921
42-227-40422,4.22274E+13,32.426254,-101.340156,32.39602973,-101.3410346
42-461-41376,4.24614E+13,31.571722,-101.922893,31.5405227,-101.9107508
