,Latitude,Longitude,BH Latitude,BH Longitude
42-461403670000,31.53394722,-102.0588528,31.55653333,-102.0670444
42-461403680000,31.34072369,-101.9850696,31.37025734,-101.9931632
42-461403690000,31.34060205,-101.9850433,31.36975807,-101.9951861
42-461403700000,31.34048041,-101.9850169,31.36991844,-101.9943482
42-461403710000,31.34388889,-101.9819056,31.37075278,-101.9911111
42-461403720000,31.34352992,-101.9817898,31.37056667,-101.9918944
42-461403730000,31.34376944,-101.9818667,31.36874444,-101.9883528
42-461403740000,31.34365,-101.9818278,31.36850833,-101.9892972
42-461403750000,31.55560472,-101.9170742,31.54039861,-101.9101292
42-461403760000,31.55557264,-101.9172134,31.54004063,-101.9114511
42-461403770000,31.55554064,-101.917353,31.53959869,-101.9128936
42-461403780000,31.55476333,-101.9207325,31.53919889,-101.9156292
42-461403790000,31.55479556,-101.9205914,31.53941333,-101.9142211
42-461403800000,31.34035833,-101.9849917,31.36929167,-101.9971639
42-461403810000,31.55472917,-101.9208731,31.5389025,-101.9168989
42-461403820000,31.629844,-102.0495037,31.65050833,-102.0567667
42-461403840000,31.62980681,-102.0496583,31.65002061,-102.0579435
42-461403870000,31.43676551,-102.0339214,31.40793916,-102.0246728
42-461403880000,31.34961426,-102.0659904,31.38008964,-102.0766699
42-461403890000,31.43487167,-102.0339483,31.46348889,-102.0441139
42-461403900000,31.4367995,-102.0337827,31.40811534,-102.0239448
42-461403910000,31.43673147,-102.0340601,31.43673187,-102.0338578
42-461403920000,31.43490667,-102.03381,31.4637,-102.0433194
42-461403930000,31.43493944,-102.0336708,31.46388056,-102.0425306
42-461403940000,31.5095,-101.8521,31.53636609,-101.8606796
42-461403950000,31.5095,-101.852,31.48113496,-101.8423709
42-461403960000,31.34964462,-102.0658672,31.37926501,-102.0759395
42-461403970000,31.55680694,-101.9751792,31.52745764,-101.9657853
42-461403990000,31.64398183,-102.2528137,31.66876091,-102.2594075
42-461404000000,31.50453236,-101.8036285,31.50447888,-101.8036124
42-461404010000,31.64400437,-102.2527208,31.66874849,-102.2594684
42-461404020000,31.50450017,-101.8037669,31.47634561,-101.797782
42-461404030000,31.60008332,-102.256234,31.60028989,-102.2558631
42-461404040000,31.6001037,-102.2561407,31.62248729,-102.2639031
42-461404050000,31.60012405,-102.2560472,31.62284822,-102.2622642
42-461404070000,31.35019412,-102.0636181,31.38079134,-102.0738844
42-461404080000,31.41063335,-102.0715424,31.43981176,-102.079488
42-461404090000,31.41066667,-102.0714028,31.44003611,-102.0785639
42-461404100000,31.41059968,-102.0716812,31.43955084,-102.0804891
42-461404110000,31.35022423,-102.0634948,31.38087701,-102.0735665
42-461404120000,31.63889544,-102.2677169,31.6648337,-102.2770798
42-461404130000,31.63891595,-102.2676234,31.66510344,-102.2758546
42-461404140000,31.63631971,-102.2635694,31.66536151,-102.2746511
42-461404150000,31.609564,-101.785602,31.586262,-101.777265
42-461404160000,31.609554,-101.78568,31.60931029,-101.7867345
42-461404170000,31.35080389,-102.0611223,31.38142685,-102.0711136
42-461404180000,31.39711056,-101.9380228,31.40652681,-101.9436544
42-461404190000,31.215375,-101.8607889,31.24584167,-101.8601639
42-461404210000,31.50701326,-101.8626324,31.53321342,-101.8742799
42-461404220000,31.50703738,-101.8625274,31.53389602,-101.871579
42-461404230000,31.50705878,-101.8624341,31.53321681,-101.8742533
42-461404240000,31.50708029,-101.8623408,31.53384907,-101.8715332
42-461404250000,31.50818175,-101.8579173,31.53449861,-101.8688557
42-461404260000,31.63624975,-102.2635183,31.66566411,-102.2732756
42-461404270000,31.50819566,-101.8578565,31.53479695,-101.8674632
42-461404280000,31.63617982,-102.2634672,31.66528089,-102.2717543
42-461404290000,31.50821062,-101.8577938,31.5351273,-101.8660402
42-461404300000,31.50822407,-101.8577321,31.53542009,-101.8647525
42-461404310000,31.50823999,-101.8576636,31.53574953,-101.863313
42-461404320000,31.350834,-102.060999,31.38134851,-102.0707753
42-461404330000,31.35077378,-102.0612455,31.38094452,-102.0723901
42-461404360000,31.6172467,-102.2124598,31.63968676,-102.2223618
42-461404370000,31.61730902,-102.2123968,31.64002184,-102.2209695
42-461404380000,31.61736998,-102.2123352,31.64039962,-102.2194693
42-461404400000,31.50826468,-101.9870271,31.48317342,-101.9795178
42-461404410000,31.50456411,-101.8034884,31.47757415,-101.7923234
42-461404420000,31.21904274,-101.965876,31.20487517,-101.9630232
42-461404430000,31.50304293,-101.810134,31.47450179,-101.805842
42-461404440000,31.50307537,-101.8099945,31.47508277,-101.8031039
42-461404450000,31.50310709,-101.809855,31.4757627,-101.8004546
42-461404460000,31.275328,-101.828577,31.304104,-101.831188
42-461404470000,31.275327,-101.828432,31.304086,-101.828244
42-461404480000,31.275326,-101.828288,31.30407,-101.82528
42-461404490000,31.60329167,-101.9712333,31.58142222,-101.96285
42-461404520000,31.18290278,-101.9034833,31.16004722,-101.9040167
42-461404530000,31.4172,-101.9148278,31.44690833,-101.9227028
42-461404540000,31.33498826,-101.9448244,31.36413395,-101.9561586
42-461404550000,31.41722194,-101.914735,31.44689167,-101.9227889
42-461404580000,31.33505,-101.9445444,31.36515556,-101.9521083
42-461404590000,31.33501929,-101.9446849,31.36464432,-101.9541011
42-461404600000,31.60324722,-101.9714194,31.58099722,-101.9647194
42-461404610000,31.60326944,-101.9713278,31.58119722,-101.9638083
42-461404630000,31.55027428,-101.9358822,31.53529233,-101.9320436
42-461404670000,31.54852889,-101.9786099,31.52645638,-101.9703804
42-461404680000,31.54849633,-101.9787493,31.52607368,-101.9721488
42-461404690000,31.53524917,-102.003515,31.51994561,-101.9991532
42-461404700000,31.53528139,-102.0033758,31.52023336,-101.9979492
42-461404710000,31.58848611,-101.9704389,31.5734,-101.9646917
42-461404720000,31.58856667,-101.9704667,31.57341667,-101.9646028
42-461404730000,31.588725,-101.9705167,31.57290833,-101.9668111
42-461404740000,31.58864722,-101.9704917,31.58852661,-101.9716781
42-461404760000,31.55066853,-101.9341709,31.53564729,-101.9303154
42-461404770000,31.5507005,-101.9340318,31.53590374,-101.9293516
42-461404780000,31.55073247,-101.933892,31.5361345,-101.9282809
42-461404790000,31.55030653,-101.9357428,31.53858215,-101.9320807
42-461404800000,31.18517222,-101.9066694,31.16010833,-101.9070583
42-461404830000,31.64422,-101.90675,31.67535,-101.91665
42-461404840000,31.64575,-101.90172,31.67645,-101.91157
42-461404850000,31.62803889,-102.0540222,31.61418611,-102.0491972
42-461404860000,31.62801944,-102.0541,31.61419167,-102.0491556
42-461404870000,31.6280016,-102.054177,31.6169335,-102.0513502
42-461404880000,31.627964,-102.0543316,31.6139242,-102.0502934
42-461404890000,31.6279453,-102.0544089,31.6136708,-102.0513181
42-461404900000,31.6279265,-102.0544861,31.613659,-102.0513636
42-461404910000,31.45478823,-101.9711847,31.43704827,-101.9653306
42-461404920000,31.45480319,-101.9711227,31.43754097,-101.962886
42-461404930000,31.45415404,-101.9622354,31.42419959,-101.9564552
42-461404940000,31.45418295,-101.9621116,31.42532567,-101.9516614
42-461404950000,31.4541685,-101.9621735,31.45741454,-101.9636543
42-461404960000,31.55753861,-101.9728664,31.52771944,-101.9646589
42-461404970000,31.55757094,-101.9727268,31.55733836,-101.9727263
42-461404980000,31.6184452,-102.2237562,31.58885046,-102.2158677
42-461404990000,31.61846865,-102.2236637,31.5891533,-102.2146694
42-461405000000,31.6401815,-102.2461488,31.66937217,-102.2569584
42-461405010000,31.64020421,-102.2460561,31.66971273,-102.2555881
42-461405020000,31.640227,-102.245963,31.67002096,-102.2543224
42-461405030000,31.55760294,-101.9725871,31.52834604,-101.9620508
42-461405040000,31.55840603,-101.9690991,31.52863807,-101.9608455
42-461405050000,31.55843803,-101.9689596,31.52898065,-101.9595499
42-461405060000,31.55847031,-101.9688202,31.52932293,-101.9582876
42-461405070000,31.6184907,-102.2235711,31.58948946,-102.2133702
42-461405080000,31.6185135,-102.2234784,31.59507428,-102.2137806
42-461405100000,31.60468889,-101.8656472,31.589775,-101.8609611
42-461405110000,31.60452778,-101.8656,31.58977222,-101.8609722
42-461405120000,31.61853638,-102.2233858,31.59014553,-102.2107492
42-461405130000,31.52649773,-102.1573781,31.53980839,-102.1626656
42-461405140000,31.52646944,-102.1572361,31.56188333,-102.1687333
42-461405150000,31.52644167,-102.1570972,31.56231111,-102.1678583
42-461405160000,31.61498889,-101.9873778,31.59263611,-101.9801361
42-461405180000,31.61506667,-101.9874028,31.59258333,-101.9803278
42-461405200000,31.54795694,-101.9809167,31.52577083,-101.9731017
42-461405210000,31.54807633,-101.9809544,31.525481,-101.9747967
42-461405220000,31.42529187,-102.1420369,31.45192109,-102.1530259
42-461405230000,31.62468333,-102.0654278,31.61141773,-102.0641721
42-461405270000,31.60532366,-102.2439186,31.58482144,-102.2362354
42-461405280000,31.60540293,-102.2439451,31.58464496,-102.2369951
42-461405290000,31.54819572,-101.9809921,31.52525904,-101.975589
42-461405300000,31.60548225,-102.2439716,31.58480696,-102.236335
42-461405310000,31.54653186,-101.9854586,31.52490906,-101.9770163
42-461405320000,31.54655397,-101.9856006,31.52463279,-101.9783749
42-461405330000,31.54657608,-101.9857429,31.52437942,-101.9796621
42-461405340000,31.54628847,-101.9887021,31.52403827,-101.9809309
42-461405350000,31.54625617,-101.9888415,31.52373782,-101.9822983
42-461405370000,31.5352425,-101.9924444,31.55075167,-101.99605
42-461405380000,31.53521047,-101.9925838,31.55005139,-101.9985656
42-461405410000,31.50988243,-102.0974984,31.53894251,-102.1078982
42-461405420000,31.5098,-102.0973917,31.538725,-102.1086694
42-461405430000,31.50971389,-102.0972861,31.53910989,-102.1069665
42-461405440000,31.44646669,-101.8477223,31.42069326,-101.8425442
42-461405450000,31.44648085,-101.8476603,31.42141024,-101.8396952
42-461405460000,31.44649456,-101.8475982,31.42198101,-101.8370342
42-461405470000,31.60524415,-102.2438918,31.58482422,-102.2362127
42-461405480000,31.65038,-101.9073,31.61952,-101.897
42-461405490000,31.64977167,-101.9023033,31.62048206,-101.8928862
42-461405500000,31.5113509,-102.0252156,31.4877674,-102.0213668
42-461405510000,31.51147027,-102.0252526,31.48845622,-102.0191366
42-461405520000,31.5115901,-102.0252905,31.48716523,-102.0162948
42-461405530000,31.51270696,-102.0192275,31.48646461,-102.0134675
42-461405540000,31.60357972,-101.7949917,31.62609444,-101.8007033
42-461405550000,31.51282656,-102.0192648,31.48758493,-102.0114423
42-461405560000,31.51294616,-102.0193021,31.48764478,-102.0089248
42-461405590000,31.31961111,-101.7946667,31.31901052,-101.7963083
42-461405620000,31.42532208,-102.1419137,31.45258665,-102.1502854
42-461405630000,31.4253522,-102.1417903,31.45320001,-102.1475238
42-461405640000,31.61102923,-101.9057333,31.58851615,-101.8989627
42-461405650000,31.61113557,-101.9057661,31.61197495,-101.9060688
42-461405660000,31.61097596,-101.9057167,31.58852634,-101.8989317
42-461405670000,31.6110824,-101.9057498,31.58853548,-101.8988867
42-461405720000,31.118105,-101.823585,31.143477,-101.824389
42-461405730000,31.118071,-101.823535,31.143476,-101.824309
42-461405740000,31.118037,-101.823485,31.11775194,-101.8234506
42-461405760000,31.4560814,-101.9742985,31.48273257,-101.9856702
42-461405770000,31.4561039,-101.974206,31.48322353,-101.9835562
42-461405780000,31.4561252,-101.974114,31.48370228,-101.9814769
42-461405790000,31.45614652,-101.974022,31.4842417,-101.9792127
42-461405800000,31.4579206,-101.9664236,31.4842425,-101.9768612
42-461405810000,31.20085556,-101.8556083,31.23074722,-101.8524917
42-461405820000,31.20085556,-101.8557056,31.23081284,-101.8538797
42-461405830000,31.4579421,-101.9663306,31.4852426,-101.9749105
42-461405840000,31.4579642,-101.9662394,31.4857606,-101.9727015
42-461405850000,31.4579864,-101.9661449,31.4856968,-101.970345
42-461405860000,31.58260954,-101.9948138,31.55298248,-101.9872745
42-461405880000,31.58252988,-101.9947888,31.55342608,-101.9853565
42-461405890000,31.10092428,-101.8555892,31.07150384,-101.8563614
42-461405920000,31.20085806,-101.8558008,31.2308294,-101.8560294
42-461405930000,31.275794,-101.828301,31.304151,-101.831216
42-461405940000,31.275793,-101.828157,31.304133,-101.828309
42-461405950000,31.275809,-101.828005,31.30413046,-101.8251529
42-461405960000,31.64578022,-102.0465135,31.61718,-102.03692
42-461405990000,31.64529,-102.04877,31.61673,-102.03891
42-461406000000,31.64533,-102.04862,31.616758,-102.039036
42-461406020000,31.64459722,-102.0517306,31.61638,-102.04117
42-461406030000,31.64581778,-102.0463586,,
42-461406040000,31.64461889,-102.0516372,31.6162,-102.04112
42-461406050000,31.64451111,-102.0521028,31.61574,-102.04326
42-461406060000,31.64453056,-102.0520083,31.61572,-102.04329
42-461406070000,31.64455361,-102.0519161,31.61569191,-102.0432483
42-461406080000,31.10174665,-101.8623112,31.08233984,-101.8612593
42-461406090000,31.20085833,-101.8558972,31.231,-101.8582361
42-461406100000,31.63427111,-102.1910761,31.61128306,-102.1862322
42-461406110000,31.63435028,-102.1911025,31.61166861,-102.1846631
42-461406120000,31.63442972,-102.1911289,31.61207361,-102.1830875
42-461406130000,31.63450889,-102.1911556,31.61244363,-102.1815687
42-461406140000,31.56699433,-101.8707869,31.5437093,-101.862776
42-461406150000,31.56691453,-101.8707623,31.54365665,-101.8629528
42-461406160000,31.56683493,-101.8707377,31.54367678,-101.8629027
42-461406180000,31.615856,-102.22422,31.63791782,-102.2302652
42-461406190000,31.616148,-102.224381,31.63752669,-102.2324325
42-461406200000,31.616075,-102.224341,31.63781061,-102.2312806
42-461406210000,31.61592899,-102.2242601,31.63739931,-102.232358
42-461406220000,31.616002,-102.2243,31.63741127,-102.2323252
42-461406230000,31.55536667,-102.0365722,31.57741944,-102.043975
42-461406290000,31.20113167,-101.8463047,31.23094508,-101.8495906
42-461406300000,31.20105,-101.8463056,31.23094167,-101.8474222
42-461406310000,31.57180556,-101.9127056,31.54220833,-101.9022722
42-461406320000,31.57175481,-101.9128364,31.54193333,-101.9034222
42-461406330000,31.57170408,-101.9129679,31.54162778,-101.9048083
42-461406340000,31.570825,-101.9164211,31.54136389,-101.9060972
42-461406350000,31.57077381,-101.9165532,31.5411,-101.9075806
42-461406360000,31.57072222,-101.9166833,31.54082778,-101.9088861
42-461406370000,31.2009671,-101.8463053,31.2309251,-101.8452694
42-461406390000,31.31962075,-101.8740227,31.33746369,-101.873788
42-461406410000,31.31962131,-101.8741188,31.33744551,-101.8738817
42-461406420000,31.08625397,-101.8355649,31.05760439,-101.8360673
42-461406430000,31.56699036,-101.8695729,31.54418739,-101.8609058
42-461406440000,31.56714972,-101.8696219,31.54414575,-101.860877
42-461406450000,31.56707001,-101.8695973,31.54415114,-101.8608517
42-461406470000,31.60799722,-101.9190767,31.58530675,-101.9133203
42-461406480000,31.60783772,-101.9190274,31.58518775,-101.9132948
42-461406490000,31.60789094,-101.9190439,31.58541733,-101.9123025
42-461406500000,31.60794409,-101.9190603,31.58518883,-101.9132868
42-461406510000,31.53817889,-101.9908244,31.522622,-101.9877138
42-461406520000,31.53820056,-101.9907311,31.52327306,-101.9852225
42-461406530000,31.61501122,-102.2202779,31.63889934,-102.2261744
42-461406540000,31.61496556,-102.2204632,31.63792262,-102.2302374
42-461406550000,31.6149884,-102.2203706,31.63842714,-102.228175
42-461406560000,31.60618056,-101.7962972,31.58370809,-101.7884715
42-461406570000,31.42612269,-101.8228889,31.43028047,-101.8277388
42-461406580000,31.42613718,-101.8228266,31.45231114,-101.8314939
42-461406590000,31.42615304,-101.8227646,31.45362743,-101.82901
42-461406600000,31.48695278,-102.0684611,31.52287222,-102.0792278
42-461406610000,31.48692001,-102.0686012,31.52285786,-102.0802674
42-461406620000,31.48688611,-102.0687417,31.52255833,-102.08135
42-461406630000,31.21594556,-101.8723511,31.24575556,-101.8755833
42-461406640000,31.21602778,-101.87235,31.24574167,-101.8733944
42-461406650000,31.21586306,-101.8723531,31.24573056,-101.8711861
42-461406660000,31.55874,-101.9663372,31.52956111,-101.9569656
42-461406670000,31.50920517,-101.9104043,31.4816209,-101.9046552
42-461406680000,31.50921993,-101.9103421,31.48224579,-101.9019645
42-461406690000,31.50923418,-101.9102803,31.48289534,-101.8992007
42-461406700000,31.50730039,-101.9185779,31.47971482,-101.9128092
42-461406710000,31.50731485,-101.9185157,31.48033816,-101.91014
42-461406740000,31.18359167,-101.9015306,31.16023611,-101.9009194
42-461406750000,31.39706333,-102.1338972,31.42406731,-102.1441631
42-461406760000,31.397093,-102.133774,31.42403098,-102.1442412
